datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,log_co,log_pm2_5,log_pm10,log_precip_mm,log_so2,log_no2,scaled_temp_C,scaled_humidity_%,scaled_windspeed_kph,scaled_log_pm2_5,scaled_log_pm10,scaled_log_precip_mm,scaled_log_co,scaled_log_no2,scaled_log_so2,scaled_o3,aqi_us,aqi_us_lag1,aqi_us_lag24,hour_sin,hour_cos,aqi_us_lag12,hour,day_of_week,is_weekend,log_pm2_5_scaled_windspeed_kph,scaled_temp_C_scaled_o3,scaled_temp_C_scaled_windspeed_kph
22/04/2025 18:00,35.0,24.91,25.9,0.0,68.9,31.4,578.0,29.1,9.9,52.0,6.361302478,3.478158423,4.247065649,0.0,2.388762789,3.404525172,1.267980258,-2.157189093,1.042663514,0.836920709,0.42018913,-0.109221172,1.658868183,1.499840896,-0.496943994,-0.796405749,99,100.0,124.0,-1.0,-1.84e-16,114.0,18,1,0,3.626548884,-1.009826767,1.322076751
22/04/2025 19:00,32.0,33.59,25.9,0.0,65.4,31.2,499.0,25.4,9.2,54.0,6.214608098,3.471966453,4.195697056,0.0,2.32238772,3.27336401,0.322934057,-1.670293796,1.042663514,0.819319027,0.331910418,-0.109221172,1.310250486,1.287117704,-0.6953745,-0.73367334,98,99.0,124.0,-0.965925826,0.258819045,113.0,19,1,0,3.620092742,-0.236928108,0.336711559
22/04/2025 20:00,30.0,45.6,14.4,0.0,62.6,29.7,387.0,21.0,8.5,57.0,5.96100534,3.424262655,4.15261347,0.0,2.251291799,3.091042453,-0.307096744,-0.996605719,-0.346551515,0.683713222,0.257869778,-0.109221172,0.707566115,0.991420234,-0.907918155,-0.639574725,97,98.0,124.0,-0.866025404,0.5,112.0,20,1,0,-1.186683411,0.196411316,0.106424842
22/04/2025 21:00,29.0,51.49,18.4,0.0,61.7,28.0,299.0,17.3,8.1,60.0,5.703782475,3.36729583,4.138361448,0.0,2.208274414,2.90690106,-0.622112145,-0.666212482,0.136653713,0.521775757,0.233377182,-0.109221172,0.096278599,0.692771269,-1.036520077,-0.545476111,96,97.0,124.0,-0.707106781,0.707106781,112.0,21,1,0,0.460153478,0.339347313,-0.085013935
22/04/2025 22:00,28.0,54.57,9.4,0.0,62.9,26.9,235.0,14.4,8.0,61.0,5.463831805,3.328626689,4.157319361,0.0,2.197224577,2.734367509,-0.937127545,-0.493443184,-0.950558049,0.411852433,0.265957015,-0.109221172,-0.473961721,0.412948437,-1.069553935,-0.514109906,95,96.0,124.0,-0.5,0.866025404,111.0,22,1,0,-3.164052891,0.481786554,0.890794131
22/04/2025 23:00,27.4,64.85,6.0,0.0,64.3,26.3,195.0,12.3,8.2,62.0,5.278114659,3.306886702,4.178992036,0.0,2.219203484,2.587764035,-1.126136785,0.083202398,-1.361282492,0.350052985,0.303202261,-0.109221172,-0.915316625,0.175180193,-1.003847252,-0.482743701,94,95.0,123.0,-0.258819045,0.965925826,110.0,23,1,0,-4.50160697,0.543635439,1.532990289
23/04/2025 00:00,27.0,57.86,9.4,0.0,69.4,26.8,243.0,12.2,8.7,63.0,5.497168225,3.325036021,4.254193263,0.0,2.272125886,2.58021683,-1.252142945,-0.30889416,-0.950558049,0.401645375,0.432438183,-0.109221172,-0.394738058,0.162939789,-0.845633949,-0.451377496,93,94.0,123.0,0.0,1.0,128.0,0,2,0,-3.160639753,0.565189147,1.190234555
23/04/2025 01:00,26.0,73.96,3.6,0.0,74.0,28.0,480.0,16.2,9.7,61.0,6.17586727,3.36729583,4.317488114,0.0,2.370243741,2.844909384,-1.567158346,0.594218083,-1.651205628,0.521775757,0.541212583,-0.109221172,1.218183303,0.592230323,-0.552307312,-0.514109906,93,93.0,121.0,0.258819045,0.965925826,137.0,1,2,0,-5.560097826,0.80569163,2.587700681
23/04/2025 02:00,25.6,74.99,6.0,0.0,74.3,31.1,805.0,22.2,11.1,59.0,6.692083743,3.46885603,4.321480135,0.0,2.493205453,3.144152279,-1.693164506,0.651994829,-1.361282492,0.810477145,0.54807301,-0.109221172,2.444966487,1.077556186,-0.184709132,-0.576842315,92,93.0,120.0,0.5,0.866025404,133.0,2,2,0,-4.722092981,0.976688933,2.304875198
23/04/2025 03:00,26.0,69.54,5.4,0.0,73.1,31.5,976.0,25.1,12.8,65.0,6.884486652,3.481240089,4.305415532,0.0,2.624668592,3.261935314,-1.567158346,0.346282921,-1.433763276,0.845680848,0.520465433,-0.109221172,2.90221004,1.26858212,0.208304355,-0.388645086,91,92.0,119.0,0.707106781,0.707106781,118.0,3,2,0,-4.991274195,0.60906839,2.246934084
23/04/2025 04:00,25.0,73.79,7.6,0.0,81.0,30.9,841.0,21.8,15.4,88.0,6.735780014,3.46260601,4.406719247,0.0,2.797281335,3.126760536,-1.882173746,0.584682115,-1.168000401,0.792710446,0.694559388,-0.109221172,2.548810231,1.04934946,0.724335968,0.332777625,91,91.0,118.0,0.866025404,0.5,101.0,4,2,0,-4.044325208,-0.626345309,2.19837969
23/04/2025 05:00,24.0,81.87,4.6,0.0,85.0,28.9,554.0,15.3,18.3,119.0,6.318968114,3.39785848,4.454347296,0.0,2.960105096,2.791165108,-2.197189147,1.037921055,-1.530404321,0.608655062,0.776409846,-0.109221172,1.558260999,0.505065389,1.21110309,1.305129974,90,91.0,116.0,0.965925826,0.258819045,100.0,5,2,0,-5.2000973,-2.867617414,3.362587765
23/04/2025 06:00,24.0,83.33,7.6,0.0,89.6,28.1,331.0,10.0,19.9,142.0,5.805134969,3.370738174,4.506454213,0.0,3.039749159,2.397895273,-2.197189147,1.11981819,-1.168000401,0.53156118,0.865957393,-0.109221172,0.337141769,-0.132757681,1.449201701,2.026552685,89,90.0,114.0,1.0,6.12e-17,99.0,6,2,0,-3.937023539,-4.452719565,2.566317805
23/04/2025 07:00,25.0,83.45,5.4,0.0,92.0,27.9,262.0,7.2,19.3,150.0,5.572154032,3.363841595,4.532599493,0.0,3.010620886,2.104134154,-1.882173746,1.126549461,-1.433763276,0.511956532,0.910888966,-0.109221172,-0.216535052,-0.609192948,1.362121747,2.277482324,88,89.0,113.0,0.965925826,-0.258819045,98.0,7,2,0,-4.822952545,-4.286617437,2.698591596
23/04/2025 08:00,27.8,73.91,6.3,0.0,95.2,27.2,257.0,5.6,17.4,151.0,5.552959585,3.339321978,4.566429358,0.0,2.912350665,1.887069649,-1.000130625,0.591413387,-1.3250421,0.442255532,0.969026764,-0.109221172,-0.262150461,-0.961238126,1.068339608,2.308848529,87,88.0,112.0,0.866025404,-0.5,97.0,8,2,0,-4.424742206,-2.309150122,1.325215184
23/04/2025 09:00,30.0,55.07,11.2,0.0,98.0,27.2,270.0,5.3,15.7,147.0,5.602118821,3.339321978,4.59511985,0.0,2.815408719,1.840549633,-0.307096744,-0.46539622,-0.733115696,0.442255532,1.018332372,-0.109221172,-0.145324038,-1.036686423,0.778528395,2.183383709,87,87.0,112.0,0.707106781,-0.707106781,96.0,9,2,0,-2.448109356,-0.670510028,0.225137443
23/04/2025 10:00,33.0,43.63,9.4,0.0,104.8,28.2,290.0,6.3,14.8,139.0,5.673323267,3.374168709,4.661550519,0.0,2.76000994,1.987874348,0.637949457,-1.107110758,-0.950558049,0.541313034,1.132495787,-0.109221172,0.023892603,-0.797748438,0.612911877,1.932454071,86,87.0,111.0,0.5,-0.866025404,95.0,10,2,0,-3.207343225,1.232808025,-0.606407991
23/04/2025 11:00,34.6,37.72,12.2,0.0,114.1,30.3,328.0,8.5,14.1,126.0,5.796057751,3.443618098,4.745801316,0.0,2.714694744,2.251291799,1.141974098,-1.438625873,-0.61231439,0.738734216,1.277283708,-0.109221172,0.315569852,-0.370525925,0.47744057,1.524693408,86,86.0,110.0,0.258819045,-0.965925826,94.0,11,2,0,-2.108576915,1.741160379,-0.699247173
23/04/2025 12:00,37.0,32.83,20.5,0.0,106.2,29.9,368.0,11.9,13.2,111.0,5.910796644,3.430756184,4.674696249,0.0,2.653241965,2.557227311,1.898011059,-1.712925182,0.390336457,0.702172135,1.155087179,-0.109221172,0.588245662,0.125654333,0.293725415,1.054200336,92,86.0,128.0,1.22e-16,-1.0,93.0,12,2,0,1.339149214,2.000883896,0.740862912
23/04/2025 13:00,38.0,33.1,25.9,0.0,106.4,31.5,410.0,17.5,12.3,96.0,6.018593214,3.481240089,4.676560182,0.0,2.587764035,2.917770732,2.21302646,-1.697779821,1.042663514,0.845680848,1.158290414,-0.109221172,0.844423113,0.710400202,0.097976938,0.583707263,97,92.0,137.0,-0.258819045,-0.965925826,93.0,13,2,0,3.629762024,1.291759618,2.307441945
23/04/2025 14:00,38.2,19.77,17.3,0.0,87.5,31.8,455.0,25.2,11.1,74.0,6.12249281,3.490428515,4.483002552,0.0,2.493205453,3.265759411,2.27602954,-2.445511883,0.003772275,0.871800443,0.825654899,-0.109221172,1.091339441,1.274784215,-0.184709132,-0.106349243,92,97.0,133.0,-0.5,-0.866025404,92.0,14,2,0,0.013166856,-0.242054019,0.008585809
23/04/2025 15:00,39.0,13.35,18.4,0.0,82.7,30.3,490.0,30.1,10.2,59.0,6.196444128,3.443618098,4.427238977,0.0,2.415913778,3.437207819,2.52804186,-2.805634902,0.136653713,0.738734216,0.729823258,-0.109221172,1.267083995,1.552847114,-0.415775197,-0.576842315,87,92.0,118.0,-0.707106781,-0.707106781,91.0,15,2,0,0.470583199,-1.458281519,0.345466307
23/04/2025 16:00,38.0,25.69,27.7,0.0,75.0,28.3,518.0,29.8,9.8,56.0,6.251903883,3.377587516,4.33073334,0.0,2.379546134,3.42751469,2.21302646,-2.113435829,1.260105866,0.551031548,0.563974966,-0.109221172,1.398883539,1.537126352,-0.524497495,-0.67094093,87,87.0,101.0,-0.866025404,-0.5,91.0,16,2,0,4.256117842,-1.484810031,2.788647624
23/04/2025 17:00,36.2,30.06,23.7,0.0,65.7,26.4,538.0,26.8,9.6,58.0,6.289715571,3.310543013,4.200204953,0.0,2.360854001,3.325036021,1.645998739,-1.868305363,0.776900639,0.360446644,0.339657395,-0.109221172,1.488742629,1.370921742,-0.580378257,-0.60820852,87,87.0,100.0,-0.965925826,-0.258819045,90.0,17,2,0,2.571962982,-1.001110457,1.278777472
23/04/2025 18:00,34.0,32.02,20.5,0.0,58.2,25.6,530.0,23.7,9.4,61.0,6.274762021,3.280911216,4.080921542,0.0,2.341805806,3.206803244,0.952964858,-1.758361263,0.390336457,0.27621344,0.134664707,-0.109221172,1.453205671,1.179166397,-0.637323478,-0.514109906,86,87.0,99.0,-1.0,-1.84e-16,89.0,18,2,0,1.28065926,-0.489928674,0.371976926
23/04/2025 19:00,34.0,38.75,18.4,0.0,53.3,25.0,476.0,21.4,9.1,62.0,6.167516491,3.258096538,3.994524227,0.0,2.312535424,3.109060959,0.952964858,-1.380849127,0.136653713,0.211359007,-0.013812082,-0.109221172,1.198337761,1.020643473,-0.724828273,-0.482743701,86,86.0,98.0,-0.965925826,0.258819045,88.0,19,2,0,0.445230989,-0.460037782,0.130226186
23/04/2025 20:00,32.4,45.72,16.8,0.0,48.5,24.2,395.0,19.0,8.7,63.0,5.981414211,3.226843995,3.90197267,0.0,2.272125886,2.995732274,0.448940217,-0.989874448,-0.056628378,0.122518569,-0.17286515,-0.109221172,0.756067591,0.836841809,-0.845633949,-0.451377496,85,86.0,97.0,-0.866025404,0.5,87.0,20,2,0,-0.182730941,-0.202641511,-0.025422756
23/04/2025 21:00,30.0,55.07,11.2,0.0,43.1,22.4,325.0,16.6,8.4,65.0,5.786897381,3.152736022,3.786459782,0.0,2.240709689,2.867898902,-0.307096744,-0.46539622,-0.733115696,-0.088145396,-0.371378061,-0.109221172,0.293800328,0.629515779,-0.939553727,-0.388645086,85,85.0,96.0,-0.707106781,0.707106781,87.0,21,2,0,-2.311320263,0.11935164,0.225137443
23/04/2025 22:00,29.0,65.97,11.2,0.0,38.5,20.1,263.0,13.5,8.1,70.0,5.575949103,3.04927304,3.676300672,0.0,2.208274414,2.674148649,-0.622112145,0.146027597,-0.733115696,-0.382255751,-0.560690322,-0.109221172,-0.207516105,0.315282726,-1.036520077,-0.231814062,84,85.0,95.0,-0.5,0.866025404,86.0,22,2,0,-2.235469927,0.144214343,0.456080178
23/04/2025 23:00,28.0,72.72,7.6,0.0,34.3,18.2,213.0,10.3,7.9,76.0,5.365976015,2.954910279,3.563882964,0.0,2.186051277,2.424802726,-0.937127545,0.524661612,-1.168000401,-0.650497249,-0.75388406,-0.109221172,-0.706515008,-0.089117939,-1.102956894,-0.043616833,84,84.0,94.0,-0.258819045,0.965925826,86.0,23,2,0,-3.451336391,0.040874536,1.094565348
24/04/2025 00:00,28.0,74.29,7.6,0.0,35.2,16.9,225.0,8.7,7.6,81.0,5.420534999,2.884800713,3.589059119,0.0,2.151762203,2.272125886,-0.937127545,0.612729079,-1.168000401,-0.849795094,-0.710617963,-0.109221172,-0.576856138,-0.336736247,-1.205465235,0.113214191,83,84.0,93.0,0.0,1.0,92.0,0,3,0,-3.36944839,-0.106096137,1.094565348
24/04/2025 01:00,27.0,78.77,9.4,0.0,34.7,17.0,369.0,12.3,7.9,80.0,5.913503006,2.890371758,3.575150689,0.0,2.186051277,2.587764035,-1.252142945,0.864029877,-0.950558049,-0.833958493,-0.734520084,-0.109221172,0.594677303,0.175180193,-1.102956894,0.081847986,82,83.0,93.0,0.258819045,0.965925826,97.0,1,3,0,-2.747466139,-0.102485378,1.190234555
24/04/2025 02:00,27.2,76.58,11.2,0.0,36.4,19.3,574.0,17.2,8.5,80.0,6.354370041,3.010620886,3.621670704,0.0,2.251291799,2.901421594,-1.189139865,0.741184175,-0.733115696,-0.492130787,-0.65457382,-0.109221172,1.642393318,0.68388442,-0.907918155,0.081847986,81,82.0,92.0,0.5,0.866025404,92.0,2,3,0,-2.207133426,-0.097328703,0.8717771
24/04/2025 03:00,26.0,83.56,11.2,0.0,40.7,21.4,682.0,19.5,9.5,86.0,6.52649486,3.109060959,3.730501129,0.0,2.351375257,3.020424886,-1.567158346,1.132719793,-0.733115696,-0.212298868,-0.467544953,-0.109221172,2.051446195,0.876889422,-0.608715282,0.270045215,80,81.0,91.0,0.707106781,0.707106781,87.0,3,3,0,-2.279301389,-0.423203612,1.148908382
24/04/2025 04:00,25.0,88.68,5.4,0.0,47.1,22.5,591.0,17.0,11.6,103.0,6.383506635,3.157000421,3.873282177,0.0,2.533696814,2.890371758,-1.882173746,1.419920705,-1.433763276,-0.076023149,-0.222170758,-0.109221172,1.711636136,0.665963288,-0.063658842,0.803270697,79,80.0,91.0,0.866025404,0.5,87.0,4,3,0,-4.526391266,-1.511895017,2.698591596
24/04/2025 05:00,25.4,86.83,8.6,0.0,52.9,23.1,403.0,12.0,14.1,126.0,6.001414878,3.18221184,3.987130478,0.0,2.714694744,2.564949357,-1.756167586,1.316146938,-1.047199094,-0.004355588,-0.026518496,-0.109221172,0.803598971,0.138178302,0.47744057,1.524693408,78,79.0,90.0,0.965925826,0.258819045,87.0,5,3,0,-3.332409356,-2.677617142,1.839057105
24/04/2025 06:00,25.0,88.68,7.6,0.0,59.5,24.2,262.0,7.9,15.8,143.0,5.572154032,3.226843995,4.102643365,0.0,2.821378886,2.186051277,-1.882173746,1.419920705,-1.168000401,0.122518569,0.171994415,-0.109221172,-0.216535052,-0.476335998,0.79637641,2.05791889,78,78.0,89.0,1.0,6.12e-17,86.0,6,3,0,-3.76895508,-3.873360906,2.19837969
24/04/2025 07:00,25.0,88.68,0.0,0.0,63.6,24.4,228.0,5.9,15.8,148.0,5.433722004,3.234749174,4.168214411,0.0,2.821378886,1.931521412,-1.882173746,1.419920705,-2.086090333,0.144990328,0.284680536,-0.109221172,-0.545517357,-0.889144217,0.79637641,2.214749914,78,78.0,88.0,0.965925826,-0.258819045,86.0,7,3,0,-6.747978982,-4.168544142,3.926384457
24/04/2025 08:00,28.0,79.54,9.0,0.0,62.4,23.5,241.0,4.8,14.8,147.0,5.488937726,3.198673118,4.149463861,0.0,2.76000994,1.757857918,-0.937127545,0.907222202,-0.998878571,0.042438269,0.252457066,-0.109221172,-0.414297755,-1.170799643,0.612911877,2.183383709,77,78.0,87.0,0.866025404,-0.5,85.0,8,3,0,-3.195086033,-2.046109015,0.936076623
24/04/2025 09:00,30.0,74.62,13.0,0.0,60.1,22.4,262.0,4.7,13.9,143.0,5.572154032,3.152736022,4.112511866,0.0,2.701361213,1.740466175,-0.307096744,0.631240076,-0.515673344,-0.088145396,0.188953777,-0.109221172,-0.216535052,-1.19900637,0.43757953,2.05791889,77,77.0,87.0,0.707106781,-0.707106781,85.0,9,3,0,-1.625781927,-0.631980191,0.158361605
24/04/2025 10:00,32.0,62.7,11.2,0.0,55.2,21.0,277.0,5.4,13.3,136.0,5.627621114,3.091042453,4.028916757,0.0,2.660259537,1.85629799,0.322934057,-0.037399548,-0.733115696,-0.263519401,0.045292677,-0.109221172,-0.084718099,-1.011145015,0.314704685,1.838355456,76,77.0,86.0,0.5,-0.866025404,84.0,10,3,0,-2.266091739,0.593667586,-0.236748026
24/04/2025 11:00,34.2,45.64,7.7,0.0,49.0,19.6,300.0,7.1,12.7,126.0,5.707110265,3.025291076,3.912023005,0.0,2.617395833,2.091864062,1.015967938,-0.994361962,-1.15592027,-0.450428386,-0.155593298,-0.109221172,0.104187058,-0.629093147,0.186562196,1.524693408,86,76.0,86.0,0.258819045,-0.965925826,84.0,11,3,0,-3.496995277,1.549039618,-1.174377933
24/04/2025 12:00,35.0,49.9,7.6,0.0,42.4,18.4,331.0,10.0,12.7,115.0,5.805134969,2.965273066,3.770459441,0.0,2.617395833,2.397895273,1.267980258,-0.755401828,-1.168000401,-0.621039341,-0.398875204,-0.109221172,0.337141769,-0.132757681,0.186562196,1.179665155,95,86.0,92.0,1.22e-16,-1.0,83.0,12,3,0,-3.46344013,1.495792128,-1.48100145
24/04/2025 13:00,38.0,44.96,14.8,0.0,39.0,18.7,375.0,15.0,12.3,102.0,5.929589143,2.980618636,3.688879454,0.0,2.587764035,2.772588722,2.21302646,-1.032505833,-0.298230992,-0.577417063,-0.539073247,-0.109221172,0.632905845,0.474937355,0.097976938,0.771904492,97,95.0,97.0,-0.258819045,-0.965925826,82.0,13,3,0,-0.888912853,1.708245065,-0.659993076
24/04/2025 14:00,34.0,55.12,24.5,0.0,32.5,19.6,427.0,21.9,11.8,84.0,6.059123196,3.025291076,3.511545439,0.0,2.549445171,3.131136911,0.952964858,-0.462591523,0.873541684,-0.450428386,-0.843827916,-0.109221172,0.9407422,1.056447265,-0.016578598,0.207312805,92,97.0,92.0,-0.5,-0.866025404,81.0,14,3,0,2.642717861,0.197561818,0.832454527
24/04/2025 15:00,34.0,56.03,25.9,0.0,34.3,20.0,468.0,26.4,11.2,71.0,6.150602768,3.044522438,3.563882964,0.0,2.501435952,3.310543013,0.952964858,-0.411546049,1.042663514,-0.395760112,-0.75388406,-0.109221172,1.158142472,1.347416318,-0.160103777,-0.200447858,79,92.0,87.0,-0.707106781,-0.707106781,80.0,15,3,0,3.174412464,-0.191019765,0.993621688
24/04/2025 16:00,33.0,59.26,25.9,0.0,34.6,19.9,497.0,26.4,10.6,66.0,6.210600077,3.039749159,3.572345638,0.0,2.451005098,3.310543013,0.637949457,-0.230362661,1.042663514,-0.409328933,-0.739340661,-0.109221172,1.300725464,1.347416318,-0.310868514,-0.357278882,71,79.0,87.0,-0.866025404,-0.5,79.0,16,3,0,3.16943554,-0.227925869,0.665166623
24/04/2025 17:00,33.0,58.99,25.1,0.0,35.7,19.8,514.0,24.1,10.0,66.0,6.244166901,3.034952987,3.602776755,0.0,2.397895273,3.222867846,0.637949457,-0.245508021,0.946022468,-0.422962833,-0.687043728,-0.109221172,1.380496679,1.205220707,-0.469642127,-0.357278882,70,71.0,87.0,-0.965925826,-0.258819045,78.0,17,3,0,2.871133715,-0.227925869,0.60351452
24/04/2025 18:00,32.0,52.25,25.9,0.0,37.3,20.0,508.0,21.7,9.5,65.0,6.232448017,3.044522438,3.645449896,0.0,2.351375257,3.122364924,0.322934057,-0.623581097,1.042663514,-0.395760112,-0.613708452,-0.109221172,1.35264687,1.042220455,-0.608715282,-0.388645086,69,70.0,86.0,-1.0,-1.84e-16,78.0,18,3,0,3.174412464,-0.125506734,0.336711559
24/04/2025 19:00,30.0,55.07,25.9,0.0,39.1,20.3,460.0,20.0,9.2,63.0,6.133398043,3.058707073,3.691376334,0.0,2.32238772,3.044522438,-0.307096744,-0.46539622,1.042663514,-0.35543798,-0.534782272,-0.109221172,1.117255618,0.915971937,-0.6953745,-0.451377496,69,69.0,86.0,-0.965925826,0.258819045,78.0,19,3,0,3.189202265,0.138616559,-0.32019857
24/04/2025 20:00,29.0,61.71,15.5,0.0,40.7,20.3,387.0,18.4,9.0,61.0,5.96100534,3.058707073,3.730501129,0.0,2.302585093,2.965273066,-0.622112145,-0.092932537,-0.213670077,-0.35543798,-0.467544953,-0.109221172,0.707566115,0.787441668,-0.754575122,-0.514109906,69,69.0,85.0,-0.866025404,0.5,77.0,20,3,0,-0.653554176,0.319834016,0.13292675
24/04/2025 21:00,29.0,62.05,11.2,0.0,45.6,21.0,332.0,16.7,8.8,59.0,5.80814249,3.091042453,3.841600541,0.0,2.282382386,2.87356464,-0.622112145,-0.073860601,-0.733115696,-0.263519401,-0.276616751,-0.109221172,0.344289112,0.638704732,-0.814971797,-0.576842315,68,69.0,85.0,-0.707106781,0.707106781,77.0,21,3,0,-2.266091739,0.35886061,0.456080178
24/04/2025 22:00,28.0,69.91,13.0,0.0,48.9,21.0,306.0,14.7,8.6,58.0,5.726847748,3.091042453,3.910021003,0.0,2.261763098,2.753660712,-0.937127545,0.367037674,-0.515673344,-0.263519401,-0.15903381,-0.109221172,0.151092985,0.444239039,-0.876613851,-0.60820852,68,68.0,84.0,-0.5,0.866025404,76.0,22,3,0,-1.593968198,0.569968957,0.483251695
24/04/2025 23:00,28.0,72.66,9.7,0.0,48.3,20.0,297.0,12.8,8.4,57.0,5.697093487,3.044522438,3.897924081,0.0,2.240709689,2.624668592,-0.937127545,0.521295976,-0.914317657,-0.395760112,-0.17982279,-0.109221172,0.080382287,0.235033698,-0.939553727,-0.639574725,68,68.0,84.0,-0.258819045,0.965925826,86.0,23,3,0,-2.783660622,0.599363092,0.856832261
25/04/2025 00:00,28.0,74.29,13.0,0.0,44.7,17.8,312.0,9.7,7.6,62.0,5.746203191,2.93385687,3.822098298,0.0,2.151762203,2.370243741,-0.937127545,0.612729079,-0.515673344,-0.710344989,-0.310132034,-0.109221172,0.197090998,-0.177604204,-1.205465235,-0.482743701,68,68.0,83.0,0.0,1.0,95.0,0,4,0,-1.512911783,0.452392419,0.483251695
25/04/2025 01:00,27.0,78.77,13.0,0.0,45.1,18.3,373.0,12.4,8.3,61.0,5.924255797,2.960105096,3.83081295,0.0,2.2300144,2.595254707,-1.252142945,0.864029877,-0.515673344,-0.635730137,-0.295155601,-0.109221172,0.620231203,0.187328909,-0.971527654,-0.514109906,68,68.0,82.0,0.258819045,0.965925826,97.0,1,4,0,-1.526447293,0.643739092,0.64569674
25/04/2025 02:00,27.2,79.37,7.1,0.0,47.4,21.0,458.0,16.0,9.4,61.0,6.12905021,3.091042453,3.879499814,0.0,2.341805806,2.833213344,-1.189139865,0.897686234,-1.228401054,-0.263519401,-0.211485534,-0.109221172,1.106923037,0.573261149,-0.637323478,-0.514109906,68,68.0,81.0,0.5,0.866025404,92.0,2,4,0,-3.797039807,0.611348584,1.460740664
25/04/2025 03:00,26.0,83.56,7.6,0.0,56.2,22.9,500.0,17.6,10.9,68.0,6.216606101,3.173878459,4.046553898,0.0,2.4765384,2.923161581,-1.567158346,1.132719793,-1.168000401,-0.028044581,0.075602717,-0.109221172,1.314998719,0.719143328,-0.234535847,-0.294546472,69,68.0,80.0,0.707106781,0.707106781,79.0,3,4,0,-3.707091313,0.461600962,1.830441577
25/04/2025 04:00,26.0,83.56,9.4,0.0,65.9,24.9,459.0,15.1,13.5,87.0,6.131226489,3.254242969,4.203198967,0.0,2.674148649,2.778819272,-1.567158346,1.132719793,-0.950558049,0.20040461,0.344802713,-0.109221172,1.112094943,0.485042346,0.356226654,0.30141142,69,69.0,79.0,0.866025404,0.5,71.0,4,4,0,-3.093346848,-0.472359422,1.48967498
25/04/2025 05:00,26.2,85.2,7.1,0.0,70.5,26.9,376.0,10.6,16.5,114.0,5.932245187,3.328626689,4.26969745,0.0,2.862200881,2.451005098,-1.504155266,1.224713835,-1.228401054,0.411852433,0.459082666,-0.109221172,0.639217907,-0.046621729,0.918415139,1.14829895,69,69.0,78.0,0.965925826,0.258819045,70.0,5,4,0,-4.088888533,-1.727219913,1.847705914
25/04/2025 06:00,26.0,88.75,7.6,0.0,72.4,28.3,311.0,7.1,18.4,133.0,5.743003188,3.377587516,4.295923936,0.0,2.965273066,2.091864062,-1.567158346,1.42384728,-1.168000401,0.551031548,0.504153794,-0.109221172,0.189486224,-0.629093147,1.226552911,1.744256842,69,69.0,78.0,1.0,6.12e-17,69.0,6,4,0,-3.945023573,-2.733526668,1.830441577
25/04/2025 07:00,26.0,88.75,9.4,0.0,73.8,28.5,284.0,5.5,18.3,141.0,5.65248918,3.384390263,4.314817885,0.0,2.960105096,1.871802177,-1.567158346,1.42384728,-0.950558049,0.570369464,0.536623703,-0.109221172,-0.025619392,-0.985999613,1.21110309,1.99518648,70,69.0,78.0,0.965925826,-0.258819045,69.0,7,4,0,-3.217059405,-3.126773144,1.48967498
25/04/2025 08:00,28.0,79.54,10.8,0.0,72.9,27.4,274.0,4.9,17.1,142.0,5.616771098,3.346389145,4.302712828,0.0,2.895911938,1.774952351,-0.937127545,0.907222202,-0.781436219,0.462345104,0.515820741,-0.109221172,-0.110503051,-1.143075107,1.019195481,2.026552685,70,70.0,77.0,0.866025404,-0.5,69.0,8,4,0,-2.614989681,-1.899138343,0.732305405
25/04/2025 09:00,30.0,66.17,9.4,0.0,69.2,25.8,281.0,5.2,15.7,139.0,5.641907071,3.288401888,4.251348311,0.0,2.815408719,1.824549292,-0.307096744,0.157246383,-0.950558049,0.297506893,0.427549034,-0.109221172,-0.050767667,-1.062636511,0.778528395,1.932454071,70,70.0,77.0,0.707106781,-0.707106781,68.0,9,4,0,-3.125816883,-0.593450353,0.291913282
25/04/2025 10:00,31.0,58.8,14.8,0.0,66.8,24.9,308.0,6.5,14.4,131.0,5.733341277,3.254242969,4.216562195,0.0,2.734367509,2.014903021,0.007918656,-0.256165868,-0.298230992,0.20040461,0.367767884,-0.109221172,0.166524791,-0.753912096,0.536252966,1.681524432,71,70.0,76.0,0.5,-0.866025404,68.0,10,4,0,-0.970516109,0.013315414,-0.002361589
25/04/2025 11:00,32.6,55.4,13.3,0.0,66.6,24.2,352.0,8.7,12.8,118.0,5.866468057,3.226843995,4.213607983,0.0,2.624668592,2.272125886,0.511943297,-0.446885223,-0.479432952,0.122518569,0.362690968,-0.109221172,0.482899227,-0.336736247,0.208304355,1.273763769,71,71.0,86.0,0.258819045,-0.965925826,68.0,11,4,0,-1.547055342,0.652094824,-0.245442486
25/04/2025 12:00,34.0,49.64,20.5,0.0,52.4,20.7,401.0,12.3,12.3,104.0,5.996452089,3.077312261,3.977810746,0.0,2.587764035,2.587764035,0.952964858,-0.769986249,0.390336457,-0.302549707,-0.04253478,-0.109221172,0.791804953,0.175180193,0.097976938,0.834636902,80,71.0,95.0,1.22e-16,-1.0,68.0,12,4,0,1.201187165,0.795379637,0.371976926
