datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,aqi_us
2025-05-05 09:00:00+05:00,28.0,48.08,24.1,0.0,42.3,17.6,844.0,12.3,16.1,76.0,66
2025-05-05 10:00:00+05:00,28.2,42.95,16.2,0.0,46.4,19.4,747.0,8.6,19.2,96.0,65
2025-05-05 11:00:00+05:00,28.0,39.6,16.6,0.0,54.6,22.2,649.0,5.6,21.2,111.0,65
2025-05-05 12:00:00+05:00,28.0,39.6,11.2,0.0,68.5,24.8,572.0,4.1,20.9,120.0,66
2025-05-05 13:00:00+05:00,28.4,41.07,10.8,0.0,75.0,25.8,495.0,3.4,19.6,124.0,67
2025-05-05 14:00:00+05:00,29.0,34.99,7.6,0.0,73.3,25.6,437.0,4.1,19.0,124.0,67
2025-05-05 15:00:00+05:00,32.0,29.47,9.4,0.0,74.3,25.1,399.0,6.0,20.3,117.0,68
2025-05-05 16:00:00+05:00,33.8,28.13,12.2,0.0,100.8,28.7,382.0,9.3,22.4,106.0,69
2025-05-05 17:00:00+05:00,35.0,24.91,7.6,0.0,172.3,40.2,405.0,9.3,16.4,159.0,70
2025-05-05 18:00:00+05:00,37.0,20.89,9.4,0.0,151.3,39.1,506.0,21.3,16.2,131.0,71
2025-05-05 19:00:00+05:00,36.2,26.38,12.9,0.0,108.3,38.3,648.0,37.7,16.0,92.0,78
2025-05-05 20:00:00+05:00,36.0,30.55,11.2,0.0,87.8,39.1,742.0,48.6,15.5,62.0,74
2025-05-05 21:00:00+05:00,36.0,34.68,16.6,0.0,79.6,39.7,744.0,48.6,14.7,51.0,76
2025-05-05 22:00:00+05:00,34.8,42.58,15.8,0.0,72.4,36.9,698.0,43.1,13.7,48.0,77
2025-05-05 23:00:00+05:00,34.0,46.69,14.8,0.2,69.6,34.5,646.0,38.5,13.0,46.0,79
2025-05-06 00:00:00+05:00,31.0,58.8,14.8,0.0,70.3,34.5,599.0,37.0,12.7,40.0,80
2025-05-06 01:00:00+05:00,30.8,67.24,14.4,0.0,61.2,33.2,547.0,36.4,12.7,35.0,81
2025-05-06 02:00:00+05:00,30.0,70.28,13.0,0.0,55.2,30.5,499.0,35.8,13.3,31.0,82
2025-05-06 03:00:00+05:00,30.0,74.62,5.4,0.0,53.2,30.4,429.0,35.0,14.8,28.0,83
2025-05-06 04:00:00+05:00,30.0,75.69,3.3,0.0,53.6,30.6,363.0,34.2,16.9,26.0,84
2025-05-06 05:00:00+05:00,30.0,66.17,18.4,0.0,55.6,19.5,152.0,6.3,7.7,52.0,82
2025-05-06 06:00:00+05:00,30.0,66.17,18.4,0.0,63.1,21.0,188.0,6.7,9.1,55.0,82
2025-05-06 07:00:00+05:00,30.2,68.3,16.9,0.1,76.6,23.6,236.0,7.2,10.9,59.0,81
2025-05-06 08:00:00+05:00,30.0,66.17,18.4,0.1,80.6,23.5,264.0,7.2,12.3,65.0,80
2025-05-06 09:00:00+05:00,30.0,66.17,11.2,0.0,84.8,24.3,251.0,6.1,12.7,75.0,80
2025-05-06 10:00:00+05:00,30.0,66.97,9.7,0.0,85.2,24.9,218.0,4.5,12.6,87.0,79
2025-05-06 11:00:00+05:00,29.0,65.97,11.2,0.0,85.2,25.4,194.0,3.3,12.5,96.0,78
2025-05-06 12:00:00+05:00,30.0,62.27,14.8,0.0,83.8,25.8,191.0,2.8,12.6,101.0,78
2025-05-06 13:00:00+05:00,31.2,57.14,14.8,0.0,82.0,25.8,198.0,2.8,12.6,103.0,77
2025-05-06 14:00:00+05:00,32.0,52.25,22.3,0.0,79.9,25.6,208.0,3.1,12.9,102.0,77
2025-05-06 15:00:00+05:00,33.0,49.39,18.4,0.0,77.3,25.0,225.0,3.6,13.6,99.0,76
2025-05-06 16:00:00+05:00,34.0,49.38,20.4,0.0,73.3,24.2,246.0,4.4,14.5,92.0,76
2025-05-06 17:00:00+05:00,35.0,41.52,18.4,0.0,94.8,29.4,258.0,6.5,15.3,88.0,76
2025-05-06 18:00:00+05:00,35.0,41.52,20.5,0.0,87.5,27.9,253.0,9.8,14.9,76.0,76
2025-05-06 19:00:00+05:00,35.6,45.49,27.5,0.0,78.7,26.2,240.0,14.4,14.2,60.0,76
2025-05-06 20:00:00+05:00,35.0,44.17,27.7,0.0,66.8,25.5,230.0,18.0,13.6,47.0,76
2025-05-06 21:00:00+05:00,36.0,41.79,16.6,0.0,66.4,25.7,234.0,19.9,13.0,41.0,76
2025-05-06 22:00:00+05:00,34.6,50.49,25.1,0.0,64.5,25.8,243.0,20.7,12.5,39.0,76
2025-05-06 23:00:00+05:00,34.0,49.64,25.9,0.0,64.0,25.7,238.0,20.0,11.9,39.0,76
2025-05-07 00:00:00+05:00,32.0,55.55,18.4,0.0,64.0,25.1,206.0,16.8,11.4,43.0,76
2025-05-07 01:00:00+05:00,31.0,64.93,18.2,0.0,64.0,23.9,162.0,12.1,10.8,49.0,77
2025-05-07 02:00:00+05:00,31.0,62.49,22.3,0.0,64.0,23.3,130.0,8.6,10.4,53.0,77
2025-05-07 03:00:00+05:00,31.0,62.49,22.3,0.0,64.0,23.3,121.0,7.4,10.0,54.0,77
2025-05-07 04:00:00+05:00,30.2,67.17,19.3,0.0,60.5,22.5,124.0,7.4,9.6,52.0,77
2025-06-04 05:00:00+05:00,26.0,61.38,5.4,0.0,7.0,5.5,193.0,6.2,5.7,87.0,43
2025-06-04 06:00:00+05:00,26.0,57.62,11.2,0.0,8.8,6.1,415.0,13.5,6.8,77.0,43
2025-06-04 07:00:00+05:00,27.0,54.29,14.0,0.0,14.7,8.8,709.0,23.4,8.4,65.0,42
2025-06-04 08:00:00+05:00,27.0,47.81,11.2,0.0,24.7,14.2,864.0,28.8,10.0,62.0,42
2025-06-04 09:00:00+05:00,26.0,54.07,9.4,0.0,45.2,16.8,742.0,25.5,11.5,78.0,41
2025-06-04 10:00:00+05:00,26.4,59.62,11.2,0.0,79.4,20.5,481.0,17.7,12.9,103.0,42
2025-06-04 11:00:00+05:00,26.0,57.62,11.2,0.0,90.1,22.5,283.0,11.4,13.8,123.0,43
2025-06-04 12:00:00+05:00,25.0,65.13,7.6,0.0,75.9,21.2,231.0,8.5,13.8,132.0,45
2025-06-04 13:00:00+05:00,28.0,60.29,9.7,0.0,60.5,19.4,242.0,7.0,13.2,135.0,46
2025-06-04 14:00:00+05:00,31.0,43.09,9.4,0.0,46.9,17.9,263.0,6.7,12.3,134.0,47
2025-06-04 15:00:00+05:00,33.0,31.74,9.4,0.0,36.9,16.3,282.0,7.7,11.2,127.0,49
2025-06-04 16:00:00+05:00,36.0,23.58,14.4,0.0,30.0,14.3,312.0,9.9,9.8,116.0,57
2025-06-04 17:00:00+05:00,38.0,13.15,18.4,0.0,21.4,11.2,338.0,12.8,9.2,106.0,68
2025-06-04 18:00:00+05:00,40.0,11.01,33.5,0.0,20.1,11.6,360.0,15.4,8.8,98.0,74
2025-06-04 19:00:00+05:00,39.0,18.36,28.6,0.0,19.0,11.6,379.0,18.8,8.3,86.0,73
2025-06-04 20:00:00+05:00,38.0,22.56,29.5,0.0,17.1,11.1,382.0,20.6,7.9,79.0,65
2025-06-04 21:00:00+05:00,37.0,19.54,31.7,0.0,14.9,10.3,360.0,19.3,7.8,80.0,54
2025-06-04 22:00:00+05:00,35.6,24.46,28.1,0.0,13.4,9.8,323.0,16.2,7.7,85.0,50
2025-06-04 23:00:00+05:00,35.0,23.32,22.3,0.0,12.7,9.6,287.0,13.3,7.6,89.0,50
2025-06-05 00:00:00+05:00,32.0,27.58,20.5,0.0,12.0,9.3,257.0,10.8,7.2,91.0,51
2025-06-05 01:00:00+05:00,30.6,31.45,15.5,0.0,11.0,8.6,228.0,8.4,6.6,93.0,51
2025-06-05 02:00:00+05:00,29.0,37.37,9.4,0.0,10.2,7.9,209.0,6.7,6.2,94.0,51
2025-06-05 03:00:00+05:00,28.0,39.6,11.2,0.0,9.4,7.3,182.0,5.3,5.9,94.0,51
2025-06-05 04:00:00+05:00,29.2,39.71,19.9,0.0,9.0,6.9,164.0,4.7,5.8,93.0,51
2025-06-05 05:00:00+05:00,30.0,70.28,5.4,0.0,73.6,41.9,388.0,50.1,18.5,14.0,85
2025-06-05 06:00:00+05:00,30.0,70.28,7.6,0.0,75.4,42.7,614.0,48.2,21.9,25.0,87
2025-06-05 07:00:00+05:00,29.2,75.92,6.0,0.0,77.5,46.6,931.0,45.2,26.5,41.0,90
2025-06-05 08:00:00+05:00,29.0,74.46,7.6,0.0,104.8,46.3,1100.0,40.1,30.5,64.0,92
2025-06-05 09:00:00+05:00,29.0,100.0,5.4,0.0,122.9,43.3,976.0,31.0,33.3,98.0,95
2025-06-05 10:00:00+05:00,28.2,79.89,6.0,0.0,129.0,43.1,703.0,19.8,35.3,138.0,97
2025-06-05 11:00:00+05:00,28.0,100.0,7.6,0.0,135.0,45.3,482.0,11.2,36.0,169.0,99
2025-06-05 12:00:00+05:00,28.0,78.91,5.4,0.0,129.9,44.6,386.0,7.0,34.5,185.0,101
2025-06-05 13:00:00+05:00,31.2,43.44,9.7,0.0,121.1,42.5,340.0,5.4,31.6,190.0,104
2025-06-05 14:00:00+05:00,33.0,31.74,9.4,0.0,116.6,40.5,322.0,5.1,28.8,186.0,105
2025-06-05 15:00:00+05:00,35.0,28.39,9.4,0.0,120.1,38.0,338.0,6.1,26.7,168.0,107
2025-06-05 16:00:00+05:00,36.0,26.56,3.3,0.0,120.6,35.6,381.0,8.5,24.6,140.0,121
2025-06-05 17:00:00+05:00,36.0,28.66,16.6,0.0,129.5,36.8,408.0,12.7,20.5,110.0,138
2025-06-05 18:00:00+05:00,36.0,34.68,29.5,0.0,127.1,34.5,397.0,17.7,18.9,90.0,140
2025-06-05 19:00:00+05:00,35.0,44.47,25.1,0.0,111.8,31.5,369.0,24.4,16.6,62.0,130
2025-06-05 20:00:00+05:00,36.0,28.66,18.4,0.0,92.9,28.4,342.0,28.6,14.6,42.0,107
2025-06-05 21:00:00+05:00,35.0,41.52,22.3,0.0,70.5,24.7,321.0,27.9,13.1,36.0,106
2025-06-05 22:00:00+05:00,35.0,42.01,15.5,0.0,54.8,21.4,301.0,24.6,11.9,38.0,105
2025-06-05 23:00:00+05:00,34.0,41.25,18.4,0.0,40.2,18.7,287.0,21.5,10.9,40.0,103
2025-06-06 00:00:00+05:00,32.0,55.55,24.1,0.0,32.2,16.9,282.0,19.1,9.8,40.0,101
2025-06-06 01:00:00+05:00,30.2,70.83,19.3,0.0,28.5,15.5,283.0,16.8,9.0,40.0,100
2025-06-06 02:00:00+05:00,30.0,70.28,22.3,0.0,27.0,15.3,291.0,15.6,9.0,40.0,98
2025-06-06 03:00:00+05:00,30.0,70.28,16.6,0.0,27.0,15.9,301.0,16.6,10.1,37.0,97
2025-06-06 04:00:00+05:00,28.6,77.15,13.3,0.0,29.3,17.2,318.0,18.7,12.1,34.0,95
2025-06-06 05:00:00+05:00,30.0,66.17,18.4,0.0,56.7,21.8,139.0,6.7,10.5,55.0,77
2025-06-06 06:00:00+05:00,30.0,66.17,20.5,0.0,60.3,23.0,174.0,6.9,11.2,57.0,77
2025-06-06 07:00:00+05:00,30.1,71.58,14.8,0.0,68.9,24.8,220.0,7.1,12.1,60.0,77
2025-06-06 08:00:00+05:00,30.0,66.17,18.4,0.0,69.8,25.3,247.0,6.9,12.7,66.0,78
2025-06-06 09:00:00+05:00,30.0,66.17,14.8,0.0,72.2,26.1,236.0,5.9,12.6,76.0,78
2025-06-06 10:00:00+05:00,29.2,65.65,15.8,0.0,74.5,27.4,205.0,4.4,12.3,88.0,78
2025-06-06 11:00:00+05:00,29.0,62.05,13.0,0.0,75.0,28.2,182.0,3.3,12.0,97.0,78
2025-06-06 12:00:00+05:00,30.0,66.17,18.4,0.0,74.5,28.9,177.0,2.8,12.0,101.0,78
2025-06-06 13:00:00+05:00,31.0,62.64,18.4,0.0,72.2,28.5,180.0,2.6,12.0,103.0,79
2025-06-06 14:00:00+05:00,32.0,59.03,25.9,0.0,70.3,27.8,188.0,2.9,12.2,102.0,79
2025-06-06 15:00:00+05:00,34.0,46.69,16.6,0.0,68.0,26.8,204.0,3.5,12.7,98.0,79
2025-06-06 16:00:00+05:00,34.2,48.6,18.2,0.0,65.7,25.8,225.0,4.4,13.3,91.0,79
2025-06-06 17:00:00+05:00,35.0,39.02,22.3,0.0,69.2,25.8,240.0,6.0,13.4,84.0,79
2025-06-06 18:00:00+05:00,35.0,41.52,27.7,0.0,65.0,25.0,242.0,9.4,13.2,74.0,79
2025-06-06 19:00:00+05:00,35.8,44.11,27.0,0.0,62.4,24.7,238.0,13.9,13.0,59.0,79
2025-06-06 20:00:00+05:00,35.0,41.52,29.5,0.0,56.9,24.9,232.0,17.1,12.6,49.0,79
2025-06-06 21:00:00+05:00,34.0,43.9,29.5,0.0,58.9,25.3,228.0,17.6,12.0,46.0,79
2025-06-06 22:00:00+05:00,33.4,51.94,27.0,0.0,60.3,25.5,223.0,16.8,11.3,47.0,79
2025-06-06 23:00:00+05:00,33.0,52.5,27.7,0.0,62.2,25.6,211.0,15.3,10.5,49.0,78
2025-06-07 00:00:00+05:00,32.0,59.03,29.5,0.0,63.8,25.3,185.0,13.2,9.6,52.0,78
2025-06-07 01:00:00+05:00,31.0,67.28,25.6,0.0,65.4,24.9,153.0,10.5,8.7,55.0,79
2025-06-07 02:00:00+05:00,31.0,62.49,27.7,0.0,65.4,24.2,130.0,8.3,8.0,58.0,79
2025-06-07 03:00:00+05:00,30.0,62.27,27.7,0.0,63.3,23.3,120.0,7.1,7.6,59.0,79
2025-06-07 04:00:00+05:00,30.0,68.26,19.3,0.0,62.2,22.8,118.0,6.4,7.4,60.0,79
2025-07-01 05:00:00+05:00,30.0,84.0,18.4,0.0,46.2,21.2,219.0,14.3,8.5,41.0,76
2025-07-01 06:00:00+05:00,29.8,84.0,17.5,0.0,43.3,20.0,175.0,11.3,7.6,43.0,77
2025-07-01 07:00:00+05:00,29.7,85.0,16.8,0.0,41.0,19.0,144.0,9.0,7.0,44.0,76
2025-07-01 08:00:00+05:00,29.6,86.0,16.1,0.0,39.5,18.5,131.0,7.9,6.8,44.0,76
2025-07-01 09:00:00+05:00,29.5,87.0,15.3,0.0,40.6,18.7,131.0,7.5,7.0,44.0,76
2025-07-01 10:00:00+05:00,29.4,87.0,16.9,0.0,38.9,18.5,146.0,6.5,7.1,48.0,75
2025-07-01 11:00:00+05:00,29.3,87.0,16.5,0.0,43.1,19.8,189.0,8.6,8.0,47.0,74
2025-07-01 12:00:00+05:00,29.6,85.0,16.7,0.0,52.2,22.6,246.0,11.4,9.3,46.0,72
2025-07-01 13:00:00+05:00,30.1,81.0,19.3,0.0,59.1,24.6,282.0,12.7,10.6,49.0,72
2025-07-01 14:00:00+05:00,30.6,79.0,21.1,0.0,68.7,25.7,273.0,10.8,12.0,58.0,71
2025-07-01 15:00:00+05:00,30.9,78.0,21.7,0.0,79.2,27.9,243.0,7.4,13.4,70.0,71
2025-07-01 16:00:00+05:00,31.7,74.0,17.9,0.0,80.8,28.1,220.0,4.8,14.2,79.0,72
2025-07-01 17:00:00+05:00,32.0,73.0,18.6,0.0,78.2,27.7,217.0,3.9,14.1,83.0,72
2025-07-01 18:00:00+05:00,32.2,72.0,18.5,0.0,77.1,27.6,222.0,3.7,13.3,83.0,73
2025-07-01 19:00:00+05:00,32.2,73.0,18.8,0.0,64.0,24.1,232.0,4.1,12.7,81.0,73
2025-07-01 20:00:00+05:00,32.0,73.0,19.5,0.0,58.7,22.5,247.0,4.6,12.4,76.0,73
2025-07-01 21:00:00+05:00,31.7,75.0,19.8,0.0,53.1,21.0,268.0,5.7,12.1,69.0,73
2025-07-01 22:00:00+05:00,31.5,74.0,18.8,0.0,71.9,27.6,292.0,8.1,12.7,62.0,73
2025-07-01 23:00:00+05:00,30.9,77.0,19.7,0.0,66.4,26.1,327.0,12.5,12.5,54.0,74
2025-07-02 00:00:00+05:00,30.3,80.0,18.9,0.0,61.9,25.7,364.0,18.5,12.3,42.0,74
2025-07-02 01:00:00+05:00,29.9,83.0,17.6,0.0,53.0,25.1,381.0,22.6,12.0,34.0,74
2025-07-02 02:00:00+05:00,29.7,83.0,17.7,0.0,48.7,24.0,363.0,23.4,11.7,31.0,74
2025-07-02 03:00:00+05:00,29.4,85.0,18.3,0.0,48.2,23.3,323.0,22.4,11.4,32.0,74
2025-07-02 04:00:00+05:00,29.8,84.0,14.9,0.0,48.7,22.8,281.0,20.6,10.9,33.0,74
2025-07-04 05:00:00+05:00,29.0,37.37,14.8,0.0,13.5,7.1,218.0,5.8,5.9,91.0,51
2025-07-04 06:00:00+05:00,29.0,37.37,20.5,0.0,12.5,7.7,433.0,12.4,6.8,83.0,51
2025-07-04 07:00:00+05:00,29.0,36.02,19.7,0.0,15.0,10.0,720.0,21.3,8.0,73.0,51
2025-07-04 08:00:00+05:00,28.0,42.27,13.0,0.0,18.4,13.9,868.0,26.0,9.3,71.0,51
2025-07-04 09:00:00+05:00,28.0,42.27,11.2,0.0,21.1,13.6,740.0,22.5,10.7,85.0,51
2025-07-04 10:00:00+05:00,27.4,48.9,11.2,0.0,24.1,13.4,473.0,14.8,12.2,108.0,51
2025-07-04 11:00:00+05:00,27.0,50.97,9.4,0.0,27.2,13.4,273.0,8.7,13.1,126.0,50
2025-07-04 12:00:00+05:00,27.0,54.32,11.2,0.0,27.5,13.3,226.0,6.2,12.9,134.0,49
2025-07-04 13:00:00+05:00,28.2,55.72,17.3,0.0,26.1,12.7,245.0,5.2,12.1,136.0,48
2025-07-04 14:00:00+05:00,30.0,48.6,14.8,0.0,24.2,12.1,274.0,5.3,11.4,135.0,47
2025-07-04 15:00:00+05:00,32.0,38.2,18.4,0.0,22.9,11.9,293.0,6.2,11.0,130.0,51
2025-07-04 16:00:00+05:00,34.2,33.83,16.9,0.0,22.2,12.1,322.0,8.0,10.8,122.0,63
2025-07-04 17:00:00+05:00,36.0,28.66,24.1,0.0,25.6,14.0,360.0,11.5,11.0,113.0,74
2025-07-04 18:00:00+05:00,36.0,34.68,27.7,0.0,26.0,15.7,421.0,17.0,10.8,100.0,80
2025-07-04 19:00:00+05:00,34.6,37.72,25.6,0.0,27.2,18.9,492.0,24.5,10.6,82.0,78
2025-07-04 20:00:00+05:00,34.0,38.75,27.7,0.0,29.5,20.5,533.0,29.8,10.5,68.0,69
2025-07-04 21:00:00+05:00,34.0,38.75,29.5,0.0,31.2,21.7,523.0,31.3,10.6,62.0,55
2025-07-04 22:00:00+05:00,32.8,44.2,23.4,0.0,32.6,22.9,484.0,30.6,10.7,60.0,50
2025-07-04 23:00:00+05:00,31.0,43.09,25.9,0.0,33.9,24.2,434.0,28.6,10.6,60.0,51
2025-07-05 00:00:00+05:00,29.0,54.82,20.5,0.0,33.9,24.6,370.0,24.8,10.0,63.0,53
2025-07-05 01:00:00+05:00,28.2,56.83,14.4,0.0,32.4,22.8,296.0,19.7,9.1,67.0,54
2025-07-05 02:00:00+05:00,28.0,54.57,11.2,0.0,31.4,21.4,245.0,15.5,8.4,71.0,55
2025-07-05 03:00:00+05:00,27.0,57.86,5.4,0.0,30.9,20.5,215.0,12.6,8.1,72.0,57
2025-07-05 04:00:00+05:00,27.4,58.83,11.2,0.0,30.4,20.0,208.0,10.6,7.9,72.0,58
2025-07-05 05:00:00+05:00,29.0,74.46,11.2,0.0,23.1,16.6,359.0,22.5,13.9,25.0,94
2025-07-05 06:00:00+05:00,29.0,74.46,13.0,0.0,27.0,17.8,447.0,21.1,18.0,29.0,92
2025-07-05 07:00:00+05:00,29.0,71.8,10.4,0.0,38.1,19.4,560.0,19.0,23.9,36.0,90
2025-07-05 08:00:00+05:00,29.0,70.1,9.4,0.0,54.8,20.1,647.0,16.7,29.4,51.0,87
2025-07-05 09:00:00+05:00,29.0,65.97,9.4,0.0,78.2,23.1,700.0,14.2,34.7,79.0,85
2025-07-05 10:00:00+05:00,29.0,70.56,8.2,0.0,99.4,29.3,727.0,11.4,39.6,114.0,83
2025-07-05 11:00:00+05:00,29.0,70.1,3.6,0.0,116.4,37.5,701.0,9.1,42.1,143.0,82
2025-07-05 12:00:00+05:00,29.0,74.46,0.0,0.0,117.6,41.3,579.0,7.1,40.7,164.0,81
2025-07-05 13:00:00+05:00,30.0,68.26,4.6,0.0,101.3,38.1,405.0,5.6,36.8,178.0,81
2025-07-05 14:00:00+05:00,31.0,58.8,7.6,0.0,81.7,33.6,282.0,5.1,32.3,178.0,81
2025-07-05 15:00:00+05:00,33.0,49.39,7.6,0.0,67.3,27.3,264.0,6.2,27.1,154.0,80
2025-07-05 16:00:00+05:00,35.0,44.47,13.0,0.0,61.9,23.2,298.0,8.3,21.2,115.0,92
2025-07-05 17:00:00+05:00,35.0,44.17,14.8,0.0,50.6,18.8,325.0,10.2,17.9,87.0,106
2025-07-05 18:00:00+05:00,36.0,39.29,22.3,0.0,46.0,16.6,325.0,13.0,16.1,73.0,108
2025-07-05 19:00:00+05:00,35.8,43.26,20.8,0.0,40.7,15.4,317.0,16.9,13.7,53.0,99
2025-07-05 20:00:00+05:00,36.0,39.29,22.3,0.0,37.4,15.4,306.0,20.7,12.1,38.0,80
2025-07-05 21:00:00+05:00,34.0,46.69,24.1,0.0,36.1,15.8,290.0,24.0,12.3,31.0,72
2025-07-05 22:00:00+05:00,32.6,55.71,21.8,0.0,35.7,16.5,271.0,27.2,13.4,28.0,71
2025-07-05 23:00:00+05:00,32.0,55.55,18.4,0.0,34.9,18.7,253.0,30.3,14.1,25.0,71
2025-07-06 00:00:00+05:00,30.0,62.27,14.8,0.0,36.7,21.8,235.0,33.9,14.0,20.0,71
2025-07-06 01:00:00+05:00,30.0,69.57,16.9,0.0,38.0,23.7,219.0,37.4,13.6,16.0,71
2025-07-06 02:00:00+05:00,29.0,70.1,13.0,0.0,37.0,22.8,211.0,38.5,13.1,14.0,72
2025-07-06 03:00:00+05:00,29.0,74.46,14.8,0.0,35.0,21.0,210.0,35.7,12.2,15.0,73
2025-07-06 04:00:00+05:00,29.2,78.71,12.2,0.0,34.3,19.4,218.0,30.5,11.3,18.0,73
2025-07-06 05:00:00+05:00,30.0,66.17,18.4,0.0,61.2,22.4,129.0,6.6,7.7,59.0,79
2025-07-06 06:00:00+05:00,30.0,66.17,18.4,0.0,61.7,22.6,165.0,7.0,8.8,61.0,79
2025-07-06 07:00:00+05:00,29.4,70.68,16.9,0.0,75.2,24.9,213.0,7.5,10.3,65.0,79
2025-07-06 08:00:00+05:00,29.0,70.1,11.2,0.0,75.9,24.9,242.0,7.4,11.6,70.0,79
2025-07-06 09:00:00+05:00,29.0,70.1,18.4,0.0,76.1,25.5,232.0,6.3,12.5,79.0,79
2025-07-06 10:00:00+05:00,29.2,69.26,14.8,0.0,76.1,26.2,202.0,4.7,13.3,90.0,79
2025-07-06 11:00:00+05:00,29.0,65.97,20.5,0.0,76.1,26.5,180.0,3.5,13.5,97.0,79
2025-07-06 12:00:00+05:00,29.0,70.1,18.4,0.0,78.0,26.4,176.0,3.0,12.9,99.0,78
2025-07-06 13:00:00+05:00,30.2,68.3,16.9,0.0,76.6,25.8,179.0,2.8,11.9,98.0,78
2025-07-06 14:00:00+05:00,31.0,58.8,24.1,0.0,75.4,25.4,186.0,3.0,11.1,95.0,78
2025-07-06 15:00:00+05:00,33.0,52.5,24.1,0.0,73.6,25.0,200.0,3.4,10.9,90.0,78
2025-07-06 16:00:00+05:00,34.0,52.22,25.6,0.0,71.9,24.6,217.0,4.2,10.9,84.0,78
2025-07-06 17:00:00+05:00,34.0,49.64,25.9,0.0,71.0,23.8,227.0,5.7,11.3,78.0,77
2025-07-06 18:00:00+05:00,35.0,46.96,40.7,0.0,66.1,23.4,221.0,8.6,11.1,70.0,77
2025-07-06 19:00:00+05:00,34.6,52.33,34.9,0.0,62.9,23.1,207.0,12.5,10.9,60.0,77
2025-07-06 20:00:00+05:00,35.0,46.96,33.5,0.0,56.6,23.3,197.0,15.1,10.6,52.0,77
2025-07-06 21:00:00+05:00,34.0,49.64,33.5,0.0,55.5,23.3,201.0,15.4,10.2,50.0,77
2025-07-06 22:00:00+05:00,33.6,54.94,28.4,0.0,53.4,23.2,209.0,14.5,9.7,52.0,77
2025-07-06 23:00:00+05:00,32.0,55.55,29.5,0.0,51.1,22.6,208.0,13.0,9.1,54.0,76
2025-07-07 00:00:00+05:00,31.0,62.49,27.7,0.0,48.4,21.7,187.0,10.9,8.4,57.0,76
2025-07-07 01:00:00+05:00,30.2,67.17,25.6,0.0,45.2,20.3,156.0,8.4,7.6,60.0,76
2025-07-07 02:00:00+05:00,30.0,66.17,27.7,0.0,42.4,19.0,133.0,6.4,7.1,63.0,75
2025-07-07 03:00:00+05:00,30.0,66.17,22.3,0.0,40.2,18.2,122.0,5.6,6.8,64.0,75
2025-07-07 04:00:00+05:00,29.2,75.92,22.3,0.0,39.2,17.6,118.0,5.3,6.8,65.0,75
2025-08-04 05:00:00+05:00,27.0,57.86,9.4,0.0,28.5,19.3,261.0,11.0,8.1,71.0,59
2025-08-04 06:00:00+05:00,26.0,65.35,13.0,0.0,29.9,20.1,446.0,16.5,8.9,66.0,60
2025-08-04 07:00:00+05:00,26.4,70.99,8.6,0.0,33.8,23.9,692.0,23.8,10.0,60.0,61
2025-08-04 08:00:00+05:00,26.0,73.96,16.6,0.0,34.2,24.9,822.0,27.3,11.6,62.0,62
2025-08-04 09:00:00+05:00,26.0,78.63,13.0,0.0,38.0,23.3,723.0,23.3,14.2,81.0,63
2025-08-04 10:00:00+05:00,25.8,85.15,8.6,0.0,41.3,22.9,508.0,15.4,17.1,107.0,64
2025-08-04 11:00:00+05:00,25.0,88.68,9.4,0.0,42.5,22.2,343.0,9.1,18.9,128.0,65
2025-08-04 12:00:00+05:00,25.0,88.68,7.6,0.0,41.7,20.8,295.0,6.4,18.4,137.0,66
2025-08-04 13:00:00+05:00,27.0,80.87,7.6,0.0,39.1,19.2,296.0,5.3,16.8,139.0,66
2025-08-04 14:00:00+05:00,29.0,65.97,11.2,0.0,36.3,18.0,310.0,5.2,15.4,137.0,67
2025-08-04 15:00:00+05:00,30.0,55.07,20.5,0.0,34.8,17.1,325.0,5.3,14.8,131.0,68
2025-08-04 16:00:00+05:00,31.6,53.15,22.9,0.0,33.8,16.5,352.0,6.5,14.5,122.0,68
2025-08-04 17:00:00+05:00,32.0,52.25,24.1,0.0,47.3,22.1,389.0,10.9,14.8,108.0,75
2025-08-04 18:00:00+05:00,33.0,46.43,16.6,0.0,45.4,22.9,435.0,20.3,15.1,90.0,81
2025-08-04 19:00:00+05:00,33.6,41.12,19.7,0.0,42.1,25.0,490.0,33.3,15.5,65.0,78
2025-08-04 20:00:00+05:00,34.0,32.02,24.1,0.0,43.5,27.8,556.0,43.3,15.9,45.0,70
2025-08-04 21:00:00+05:00,34.0,28.12,22.3,0.0,44.2,29.5,656.0,48.1,16.3,35.0,71
2025-08-04 22:00:00+05:00,33.6,38.88,16.9,0.0,44.7,30.6,765.0,50.0,16.7,30.0,72
2025-08-04 23:00:00+05:00,32.0,38.2,11.2,0.0,44.5,30.5,816.0,49.3,16.5,29.0,72
2025-08-05 00:00:00+05:00,30.0,55.07,14.8,0.0,43.7,29.9,764.0,45.0,15.3,32.0,73
2025-08-05 01:00:00+05:00,28.8,62.87,10.8,0.0,43.9,29.5,652.0,38.2,13.5,38.0,73
2025-08-05 02:00:00+05:00,28.0,69.91,13.0,0.0,41.7,27.2,542.0,31.6,11.8,43.0,74
2025-08-05 03:00:00+05:00,27.0,74.13,7.6,0.0,38.8,25.0,436.0,25.7,10.3,47.0,74
2025-08-05 04:00:00+05:00,27.2,68.54,7.6,0.0,35.2,22.8,333.0,20.2,8.8,50.0,75
