datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,aqi_us
26/04/2025 3:00,27,69.73,11.2,0,53.3,23.5,597,25.6,12,68,70
26/04/2025 4:00,26,73.96,11.2,0,66.8,25.1,547,23.1,15.4,89,70
26/04/2025 5:00,27.2,71.13,8.6,0,80.6,27.9,424,16.8,19.4,121,70
26/04/2025 6:00,27,74.13,7.6,0,93.4,31.4,325,11.6,22.1,147,70
26/04/2025 7:00,27,78.77,9.4,0,105,34.1,285,9,22.7,163,71
26/04/2025 8:00,28.8,75.5,7.6,0,112.5,34.8,270,7.4,22,174,71
26/04/2025 9:00,30,66.17,14.8,0,107.1,34.7,272,7.1,20.5,175,72
26/04/2025 10:00,33,52.5,5.4,0,103.8,35.3,296,8.4,17.8,161,80
26/04/2025 11:00,36,37,11.5,0,101.3,34.7,338,11.1,14.3,136,100
26/04/2025 12:00,39,25.95,16.6,0,92.7,33.1,376,16.3,13.5,120,115
26/04/2025 13:00,39,33.37,18.4,0,78.2,31.1,405,22.6,12.3,100,121
26/04/2025 14:00,37.2,43.77,25.1,0,77.1,29.3,430,31.2,10.7,73,117
26/04/2025 15:00,38,35.23,31.7,0,68,27.7,452,37.1,9.7,53,101
26/04/2025 16:00,37,30.82,29.5,0,68.5,26.7,475,37.9,9.8,47,78
26/04/2025 17:00,36,36.92,22.3,0,65.9,26.8,493,36,10.5,48,78
26/04/2025 18:00,36,39.29,13,0,66.4,27.6,491,33.6,11,50,79
26/04/2025 19:00,33,46.43,18.4,0,65.9,28.3,453,31.1,10.7,50,79
26/04/2025 20:00,31.8,55.2,14.4,0,65.7,28.2,394,28.1,10.2,51,80
26/04/2025 21:00,32,35.83,7.6,0,68.2,28,340,25.5,10,52,81
26/04/2025 22:00,31,43.09,7.6,0,76.8,29.4,281,23.4,10.5,53,82
26/04/2025 23:00,30.6,47.86,6.3,0,81.3,30.3,228,21.8,11.3,53,83
27/04/2025 0:00,29,51.49,7.6,0,74.5,25.5,237,13.7,9,59,85
27/04/2025 1:00,28,58.1,9.4,0,71.2,25.6,381,17,9.5,57,86
27/04/2025 2:00,27,68.5,8.6,0,65.2,27,586,21.2,10.2,56,86
27/04/2025 3:00,27,69.73,7.6,0,69.2,28.5,693,22.8,11.2,61,87
27/04/2025 4:00,27,69.73,5.4,0,78.2,28.5,598,19,12.8,79,88
27/04/2025 5:00,26,80.75,8.6,0,77.1,28.7,405,12.6,14.7,104,88
27/04/2025 6:00,27,78.77,11.2,0,79.4,29.6,258,7.5,15.8,123,88
27/04/2025 7:00,27,83.67,9.4,0,81.7,30.4,220,5.3,15.4,130,88
27/04/2025 8:00,29,78.69,14,0,83.4,30.3,228,4.5,14.3,130,87
27/04/2025 9:00,30,70.28,16.6,0,84.3,29.8,247,4.7,13.2,128,87
27/04/2025 10:00,32,59.03,13,0,80.3,29,262,5.8,12.6,124,87
27/04/2025 11:00,34,53.1,15.5,0,73.6,27.8,287,7.9,12,117,86
27/04/2025 12:00,34,52.75,16.6,0,72.2,27.9,327,11.1,12.2,106,85
27/04/2025 13:00,35,46.96,22.3,0,65.4,27.4,391,17.4,11.9,92,85
27/04/2025 14:00,35.2,48.24,20.8,0,57.5,27.6,469,25.9,11.6,72,85
27/04/2025 15:00,36,41.79,24.1,0,59.1,27.8,540,31.7,11.2,57,84
27/04/2025 16:00,34,46.69,20.5,0,60.5,27.4,617,32.3,10.9,52,84
27/04/2025 17:00,33.2,52.9,21.8,0,60.1,27.1,687,30.2,10.7,51,85
27/04/2025 18:00,33,52.5,24.1,0,59.5,27,688,27.3,10.3,52,85
27/04/2025 19:00,32,52.25,22.3,0,57.5,26.3,559,24,9.6,53,84
27/04/2025 20:00,31,55.01,13.3,0,54.2,25,361,20,8.7,55,84
27/04/2025 21:00,30,58.57,9.4,0,51.5,23.4,214,16.5,8,57,84
27/04/2025 22:00,29,65.97,5.4,0,49.8,22.2,160,13.4,7.7,59,84
27/04/2025 23:00,28.8,74.37,8.6,0,48.1,21.2,157,10.8,7.5,61,83
28/04/2025 0:00,29,74.46,11.2,0,44.1,19.9,202,9.3,7.5,63,82
28/04/2025 1:00,28,78.91,3.6,0,42.4,19.6,337,13,8.1,61,82
28/04/2025 2:00,27.4,80.92,8.6,0,41.4,20.8,519,17.8,8.9,59,81
28/04/2025 3:00,27,83.67,9.4,0,42.7,22.9,614,20.1,9.9,63,81
28/04/2025 4:00,27,83.67,7.6,0,47.3,23.4,534,17.4,11.2,80,80
28/04/2025 5:00,27,86.9,9.7,0,54.5,24.4,367,12,12.6,104,80
28/04/2025 6:00,27,83.67,7.6,0,65,26.3,241,7.8,13.5,122,79
28/04/2025 7:00,27,83.67,9.4,0,72.6,27.5,211,5.9,13.5,131,79
28/04/2025 8:00,29.8,69.37,13.3,0,71.9,27.7,222,5,13,134,79
28/04/2025 9:00,31,62.49,14.8,0,67.3,26.8,242,5.1,12.4,133,78
28/04/2025 10:00,34,43.9,13,0,58.2,24.6,256,6,11.9,126,78
28/04/2025 11:00,35.8,37.59,15.8,0,49.6,22.1,278,7.9,11.4,115,78
28/04/2025 12:00,38,21.13,16.6,0,39.7,18.7,317,11.1,11.3,104,77
28/04/2025 13:00,38,33.1,22.3,0,34.3,18,390,16.1,10.9,91,77
28/04/2025 14:00,36.8,38.14,27.5,0,32.4,18.5,479,22.9,10.4,74,76
28/04/2025 15:00,37,34.95,18.4,0,32,18.5,540,27.5,10,62,75
28/04/2025 16:00,36,39.29,27.7,0,31.4,18.6,561,28.2,9.8,59,74
28/04/2025 17:00,35.6,39.75,24,0,31.1,18.7,554,26.7,9.7,61,73
28/04/2025 18:00,34,41.25,22.3,0,30.6,18.5,513,24.2,9.3,65,73
28/04/2025 19:00,32,49.13,20.5,0,28.8,17.5,411,20.6,8.4,69,72
28/04/2025 20:00,31,55.01,16.9,0,26,15.7,276,16,7.4,75,71
28/04/2025 21:00,30,58.57,14.8,0,22.7,13.8,178,12.1,6.5,80,70
28/04/2025 22:00,30,58.57,13,0,19.3,12,143,9.1,6,84,69
28/04/2025 23:00,29.8,62.18,5.7,0,15.9,10.4,146,6.9,5.7,87,68
29/04/2025 0:00,29,58.34,7.6,0,11,8.8,188,6.9,5.9,88,67
29/04/2025 1:00,29,62.05,11.2,0,10.2,8.1,306,11.7,6.7,84,66
29/04/2025 2:00,27.6,70.01,7.6,0,11.6,9.6,463,18.2,7.9,80,65
29/04/2025 3:00,27,69.73,5.4,0,15.1,12.6,545,21.4,9,82,64
29/04/2025 4:00,27,61.6,5.4,0,20.4,13.6,476,18.1,10.1,96,64
29/04/2025 5:00,28.4,60.53,6.3,0,27.9,15,333,11.6,11.1,117,63
29/04/2025 6:00,27,61.6,11.2,0,27.8,14.8,225,6.5,11.7,131,62
29/04/2025 7:00,30,55.07,11.2,0,23.3,13.7,200,4.7,11.5,133,61
29/04/2025 8:00,32.4,47.78,15.8,0,19.5,12.4,211,4.4,10.8,128,60
29/04/2025 9:00,33,43.63,14.8,0,18.1,12.1,231,4.8,10.3,122,58
29/04/2025 10:00,35,32.29,14.8,0,17.3,11.8,251,5.8,10.1,115,57
29/04/2025 11:00,37,24,24.8,0,17.1,11.9,278,7.6,10,106,63
29/04/2025 12:00,39,17.53,33.5,0,16.8,11.8,311,9.8,9.5,95,68
29/04/2025 13:00,39,25.95,35.3,0,19.5,14,352,13.4,9.3,85,68
29/04/2025 14:00,38.4,26.98,30.2,0,22.1,15.9,398,18.3,8.9,72,61
29/04/2025 15:00,38,25.69,35.3,0,23.9,16.9,433,21.5,8.6,62,54
29/04/2025 16:00,38,27.39,33.5,0,24.8,17.2,458,21.6,8.4,59,54
29/04/2025 17:00,36,32.19,28.6,0,25.2,17.3,471,20,8.3,60,53
29/04/2025 18:00,34,36.38,31.7,0,25.2,17.3,452,17.9,8.1,61,53
29/04/2025 19:00,32,46.17,27.7,0,24.6,16.9,373,15.6,7.6,63,53
29/04/2025 20:00,31,51.72,21.8,0,23.1,15.9,261,12.8,7,65,53
29/04/2025 21:00,31,48.87,14.8,0,20.9,14.5,180,10.3,6.5,67,53
29/04/2025 22:00,30,55.07,16.6,0,19.1,13.2,148,8,6.2,69,53
29/04/2025 23:00,30,57.83,11.2,0,18,12.3,146,5.9,6,70,53
30/04/2025 0:00,29,58.34,13,0,19.3,11.6,181,5.5,6,71,54
30/04/2025 1:00,29,58.34,7.6,0,18.9,11.9,289,9.1,6.8,69,54
30/04/2025 2:00,29.2,62.05,13.7,0,21.6,13.9,433,13.9,7.9,66,54
30/04/2025 3:00,29,58.34,13,0,26.1,16.4,510,16.4,9,69,54
30/04/2025 4:00,29,54.82,14.8,0,30.2,17.1,451,14.4,10.3,84,55
30/04/2025 5:00,29.2,56.24,14.8,0,33.8,17.5,325,10.1,11.7,105,55
30/04/2025 6:00,28,58.1,9.4,0,37.4,17.5,231,6.7,12.5,120,55
30/04/2025 7:00,29,62.05,13,0,38,17.2,210,5.3,12.1,123,56
30/04/2025 8:00,30,61.19,13.7,0,36.7,16.5,221,4.7,11.1,119,56
30/04/2025 9:00,33,43.63,16.6,0,32,15.5,237,4.8,10.3,113,56
30/04/2025 10:00,35,34.41,18.4,0,27.5,14.6,252,5.5,9.9,106,57
30/04/2025 11:00,36.8,26.9,24.8,0,24.5,14.1,273,6.9,9.7,97,57
30/04/2025 12:00,38,24.08,29.5,0,18.5,10.8,296,8.9,9.1,88,57
30/04/2025 13:00,39,25.95,25.9,0,16.5,11.6,326,12,9,81,57
30/04/2025 14:00,38.2,29.28,26.7,0,17.8,13.5,359,16.3,8.9,71,57
30/04/2025 15:00,39,22.82,33.5,0,19.2,14.2,374,19.2,8.8,64,56
30/04/2025 16:00,37,27.13,27.7,0,20.1,14.5,363,19.5,8.8,62,56
30/04/2025 17:00,34,40.79,22.3,0,20.7,14.8,335,18.3,8.9,63,56
30/04/2025 18:00,33,46.43,29.5,0,21.7,15.5,300,16.6,8.8,65,56
30/04/2025 19:00,31,55.31,22.3,0,22.2,15.8,255,14.3,8.4,67,56
30/04/2025 20:00,30.2,62.42,16.9,0,21.7,15.3,204,11.5,7.7,69,56
30/04/2025 21:00,30,58.57,18.4,0,21.2,14.6,169,9.1,7.2,71,55
30/04/2025 22:00,30,55.07,13,0,20.7,13.9,156,7.3,6.8,73,55
30/04/2025 23:00,30,57.83,15.8,0,20.4,13.4,158,6,6.4,74,56
01/05/2025 0:00,29,58.34,20.5,0,19.7,13.2,185,6.4,6.5,74,56
01/05/2025 1:00,29,58.34,16.6,0,20.3,13.2,261,8.8,7,73,56
01/05/2025 2:00,29.2,63.01,14.8,0,21.8,14.5,360,11.9,7.7,72,56
01/05/2025 3:00,29,65.97,11.2,0,24.9,16.4,414,13.3,8.5,75,56
01/05/2025 4:00,28,69.91,14.8,0,27.7,16.9,378,11.4,9.7,87,56
01/05/2025 5:00,28,76.64,8.6,0,30.6,17.2,297,7.8,11.1,102,56
01/05/2025 6:00,27,83.67,11.2,0,33.1,17.3,235,5,11.8,113,56
01/05/2025 7:00,28,78.91,18.4,0,32.1,16.7,219,3.9,11.4,115,56
01/05/2025 8:00,29.2,74.5,14.4,0,29.8,15.8,222,3.5,10.3,112,56
01/05/2025 9:00,31,66.37,20.5,0,27.6,15.1,232,3.8,9.5,107,56
01/05/2025 10:00,33,75.1,24.1,0,26.2,14.8,244,4.6,9.3,102,56
01/05/2025 11:00,33.6,53,26.7,0,25.6,14.7,261,6,9.4,95,56
01/05/2025 12:00,34,46.69,31.7,0,24.6,15.1,286,8.4,10.8,90,56
01/05/2025 13:00,36,39.29,29.5,0,24.7,15.8,326,11.4,10.5,82,56
01/05/2025 14:00,35.6,43,32.7,0,24.2,16.8,372,15.5,10,70,57
01/05/2025 15:00,35,41.52,35.3,0,25.3,16.8,400,18.2,9.6,62,57
01/05/2025 16:00,34,46.69,40.7,0,26.1,17.1,401,18.6,9.5,59,57
01/05/2025 17:00,33,50.73,27.5,0,27.4,17.8,383,17.6,9.4,59,57
01/05/2025 18:00,32,52.25,20.5,0,27.9,18.1,352,15.9,9.1,60,58
01/05/2025 19:00,31,58.8,16.6,0,27.4,17.4,297,13.1,8.3,63,58
01/05/2025 20:00,30,64.56,13.7,0,25.8,16.1,228,9.4,7.2,68,58
01/05/2025 21:00,30,58.57,16.6,0,24.5,15.1,179,6.7,6.4,71,58
01/05/2025 22:00,30,58.57,18.4,0,23.7,14.4,160,5.4,6,72,58
01/05/2025 23:00,29.4,66.85,16.9,0,23.1,14.1,161,4.9,5.8,71,58
02/05/2025 0:00,29,70.1,13,0,19,13.6,182,5.8,5.7,70,58
02/05/2025 1:00,29,70.1,13,0,20.7,13.9,243,8.1,7,69,58
02/05/2025 2:00,29.2,71.83,6.3,0,22.5,15.6,324,11.2,8.9,67,58
02/05/2025 3:00,28,65.76,9.4,0,26.1,17.6,369,12.7,10.4,70,58
02/05/2025 4:00,29,54.82,9.4,0,28.9,18,341,10.9,11.4,81,58
02/05/2025 5:00,28,68.7,6.3,0,32.4,18.2,276,7.5,12.1,96,59
02/05/2025 6:00,27,74.13,0,0,35.9,18.2,228,4.9,12.3,107,59
02/05/2025 7:00,28,69.91,11.2,0,35.4,17.7,216,3.8,11.7,110,59
02/05/2025 8:00,30,62.27,14.8,0,32.1,16.8,220,3.5,10.6,108,59
02/05/2025 9:00,32,55.55,24.1,0,29.8,16.1,231,3.8,9.8,104,59
02/05/2025 10:00,33,49.39,20.5,0,28,15.7,249,4.8,9.7,99,59
02/05/2025 11:00,33.8,52.05,22.3,0,27.4,15.4,275,6.5,9.9,92,59
02/05/2025 12:00,35,44.17,24.1,0,26,15.8,297,8.9,11.3,86,59
02/05/2025 13:00,35,44.17,22.3,0,26.9,16.6,311,13.8,11.5,76,59
02/05/2025 14:00,34.8,47.79,22.3,0,27.1,17.8,322,20.4,11.8,62,59
02/05/2025 15:00,34,49.64,24.1,0,29,18.9,332,24.4,11.7,52,59
02/05/2025 16:00,33,52.5,29.5,0,29.3,18.3,348,23.3,11,52,60
02/05/2025 17:00,32.2,60.95,29.1,0,28.2,17.5,363,19.5,10,56,60
02/05/2025 18:00,31,62.49,27.7,0,27.3,17.1,356,16.2,9.2,59,60
02/05/2025 19:00,30,66.17,20.5,0,26.7,16.9,306,14.4,8.7,59,60
02/05/2025 20:00,29.4,74.7,15.8,0,26,16.4,233,13.1,8.3,59,60
02/05/2025 21:00,29,65.97,18.4,0,25.1,15.7,181,11.8,8.1,59,60
02/05/2025 22:00,29,74.46,11.2,0,24.2,14.7,161,10.1,7.9,60,60
02/05/2025 23:00,29,79.99,13.7,0,23.7,13.8,162,8.6,7.8,61,60
03/05/2025 0:00,29,79.05,18.4,0,25,14.5,187,10.2,8.7,59,60
03/05/2025 1:00,29,79.05,13,0,24.7,14.1,262,12.1,9.4,61,60
03/05/2025 2:00,29,75.89,10.1,0,26.3,15.8,362,14.5,10.5,64,60
03/05/2025 3:00,29,65.97,16.6,0,32.2,17.6,419,15.4,11.8,72,60
03/05/2025 4:00,29,70.1,11.2,0,35.9,18.6,389,13.2,13.6,91,60
03/05/2025 5:00,28.2,79.89,14.4,0,41.9,19.9,316,9.3,15.5,116,60
03/05/2025 6:00,28,78.91,9.4,0,47,21.5,260,6.3,16.6,133,60
03/05/2025 7:00,28,78.91,7.6,0,46.4,21.5,245,4.9,16,138,60
03/05/2025 8:00,30,72.15,11.2,0,43,20.3,248,4.3,14.6,136,61
03/05/2025 9:00,32,55.55,9.4,0,36.9,18.4,255,4.6,13.4,130,61
03/05/2025 10:00,34,49.64,5.4,0,31.9,16.7,263,5.7,12.9,121,61
03/05/2025 11:00,33.8,55.03,13.7,0,29.8,15.9,275,7.6,12.7,109,66
03/05/2025 12:00,36,44.43,9.4,0,24.6,13.2,293,10.3,12.3,99,74
03/05/2025 13:00,37,37.2,18.4,0,24.6,14.1,316,18.5,12.6,82,75
03/05/2025 14:00,37.4,38.46,20.8,0,27.1,16.6,344,29.6,12.9,59,68
03/05/2025 15:00,37,39.56,22.3,0,31.4,19.7,379,36.8,13,43,61
03/05/2025 16:00,35,46.96,25.9,0,33.2,20.7,436,36.6,12.8,40,61
03/05/2025 17:00,33,53.88,21.8,0,32.8,20.2,500,32.4,12.4,44,61
03/05/2025 18:00,32,52.25,18.4,0,31,19.2,530,27.9,11.8,48,61
03/05/2025 19:00,31,58.8,13,0,29.6,18.1,500,23.8,10.6,51,61
03/05/2025 20:00,31,55.01,11.2,0,28.6,16.9,435,19.3,9.2,54,61
03/05/2025 21:00,31,48.87,9.4,0,28.9,16.5,370,15.7,8.2,57,61
03/05/2025 22:00,31,58.8,14.8,0,29.9,16.5,302,13.2,7.9,59,62
03/05/2025 23:00,29.8,70.7,12.2,0,29.5,15.8,234,11.5,7.9,60,62
04/05/2025 0:00,29,74.46,13,0,25.6,15.1,207,9.3,7.6,68,62
04/05/2025 1:00,29,74.46,16.6,0,27.2,15.7,264,11.4,8.4,75,62
04/05/2025 2:00,28.4,75.79,11.2,0,28.9,17.8,362,14.2,9.6,85,62
04/05/2025 3:00,28,74.29,13,0,31.9,20.2,419,15.2,10.7,95,62
04/05/2025 4:00,28,69.91,14.8,0,31.8,20,386,12.8,11.9,105,63
04/05/2025 5:00,28.4,73.08,16.9,0,29.7,18.4,311,8.6,13,114,63
04/05/2025 6:00,29,70.1,11.2,0,28.1,17,255,5.3,13.5,120,62
04/05/2025 7:00,28,74.29,13,0,28.8,16.2,242,3.9,12.7,120,62
04/05/2025 8:00,29.8,69.37,11.9,0,30.5,17,247,3.5,11.3,117,62
04/05/2025 9:00,31,55.31,7.6,0,32.1,18.1,261,3.7,10.3,113,61
04/05/2025 10:00,32,52.25,14.8,0,32.5,18.5,282,4.1,10.2,109,61
04/05/2025 11:00,32.6,56.78,16.9,0,31.3,18.4,311,5.2,10.6,105,61
04/05/2025 12:00,33,52.5,27.7,0,38.1,22.2,340,7.8,12.8,100,62
04/05/2025 13:00,34,49.64,27.7,0,36.7,22.3,362,14.4,13.3,87,62
04/05/2025 14:00,34,54.12,27,0,32.8,22.1,383,23.4,14,69,63
04/05/2025 15:00,33,52.5,31.7,0,31.2,22.9,412,29.4,14.3,56,64
04/05/2025 16:00,33,55.79,33.5,0,30.5,21.7,469,29.9,13.8,52,64
04/05/2025 17:00,32,61.92,24.5,0,31.7,21,532,27.5,12.8,53,64
04/05/2025 18:00,31,62.49,29.5,0,35.3,21.4,549,24.4,11.7,55,64
04/05/2025 19:00,30,70.28,31.7,0,39.8,21.7,475,20.8,10.5,58,64
04/05/2025 20:00,30,72.15,27,0,43.1,20.8,354,16.5,9.3,63,65
04/05/2025 21:00,30,70.28,22.3,0,45.2,19.5,262,13,8.3,66,65
04/05/2025 22:00,29,74.46,22.3,0,46.3,18.6,212,10.6,7.7,67,65
04/05/2025 23:00,29,78.69,15.5,0,48,18.3,191,9.1,7.3,68,65
05/05/2025 0:00,29,79.05,13,0,43.8,17.1,241,9.8,7.8,61,66
05/05/2025 1:00,29,74.46,9.4,0,39.6,16.4,428,11.6,9.1,59,66
05/05/2025 2:00,28.8,77.13,8.6,0,38.5,16.7,684,13.8,11,58,66
05/05/2025 3:00,29,74.46,7.6,0,37.4,17.1,851,14.6,13.2,62,66
05/05/2025 4:00,28,48.08,24.1,0,42.3,17.6,844,12.3,16.1,76,66
05/05/2025 5:00,28.2,42.95,16.2,0,46.4,19.4,747,8.6,19.2,96,65
05/05/2025 6:00,28,39.6,16.6,0,54.6,22.2,649,5.6,21.2,111,65
05/05/2025 7:00,28,39.6,11.2,0,68.5,24.8,572,4.1,20.9,120,66
05/05/2025 8:00,28.4,41.07,10.8,0,75,25.8,495,3.4,19.6,124,67
05/05/2025 9:00,29,34.99,7.6,0,73.3,25.6,437,4.1,19,124,67
05/05/2025 10:00,32,29.47,9.4,0,74.3,25.1,399,6,20.3,117,68
05/05/2025 11:00,33.8,28.13,12.2,0,100.8,28.7,382,9.3,22.4,106,69
05/05/2025 12:00,35,24.91,7.6,0,172.3,40.2,405,9.3,16.4,159,70
05/05/2025 13:00,37,20.89,9.4,0,151.3,39.1,506,21.3,16.2,131,71
05/05/2025 14:00,36.2,26.38,12.9,0,108.3,38.3,648,37.7,16,92,78
05/05/2025 15:00,36,30.55,11.2,0,87.8,39.1,742,48.6,15.5,62,74
05/05/2025 16:00,36,34.68,16.6,0,79.6,39.7,744,48.6,14.7,51,76
05/05/2025 17:00,34.8,42.58,15.8,0,72.4,36.9,698,43.1,13.7,48,77
05/05/2025 18:00,34,46.69,14.8,0.2,69.6,34.5,646,38.5,13,46,79
05/05/2025 19:00,31,58.8,14.8,0,70.3,34.5,599,37,12.7,40,80
05/05/2025 20:00,30.8,67.24,14.4,0,61.2,33.2,547,36.4,12.7,35,81
05/05/2025 21:00,30,70.28,13,0,55.2,30.5,499,35.8,13.3,31,82
05/05/2025 22:00,30,74.62,5.4,0,53.2,30.4,429,35,14.8,28,83
05/05/2025 23:00,30,75.69,3.3,0,53.6,30.6,363,34.2,16.9,26,84
06/05/2025 0:00,30,70.28,5.4,0,73.6,41.9,388,50.1,18.5,14,85
06/05/2025 1:00,30,70.28,7.6,0,75.4,42.7,614,48.2,21.9,25,87
06/05/2025 2:00,29.2,75.92,6,0,77.5,46.6,931,45.2,26.5,41,90
06/05/2025 3:00,29,74.46,7.6,0,104.8,46.3,1100,40.1,30.5,64,92
06/05/2025 4:00,29,100,5.4,0,122.9,43.3,976,31,33.3,98,95
06/05/2025 5:00,28.2,79.89,6,0,129,43.1,703,19.8,35.3,138,97
06/05/2025 6:00,28,100,7.6,0,135,45.3,482,11.2,36,169,99
06/05/2025 7:00,28,78.91,5.4,0,129.9,44.6,386,7,34.5,185,101
06/05/2025 8:00,31.2,43.44,9.7,0,121.1,42.5,340,5.4,31.6,190,104
06/05/2025 9:00,33,31.74,9.4,0,116.6,40.5,322,5.1,28.8,186,105
06/05/2025 10:00,35,28.39,9.4,0,120.1,38,338,6.1,26.7,168,107
06/05/2025 11:00,36,26.56,3.3,0,120.6,35.6,381,8.5,24.6,140,121
06/05/2025 12:00,36,28.66,16.6,0,129.5,36.8,408,12.7,20.5,110,138
06/05/2025 13:00,36,34.68,29.5,0,127.1,34.5,397,17.7,18.9,90,140
06/05/2025 14:00,35,44.47,25.1,0,111.8,31.5,369,24.4,16.6,62,130
06/05/2025 15:00,36,28.66,18.4,0,92.9,28.4,342,28.6,14.6,42,107
06/05/2025 16:00,35,41.52,22.3,0,70.5,24.7,321,27.9,13.1,36,106
06/05/2025 17:00,35,42.01,15.5,0,54.8,21.4,301,24.6,11.9,38,105
06/05/2025 18:00,34,41.25,18.4,0,40.2,18.7,287,21.5,10.9,40,103
06/05/2025 19:00,32,55.55,24.1,0,32.2,16.9,282,19.1,9.8,40,101
06/05/2025 20:00,30.2,70.83,19.3,0,28.5,15.5,283,16.8,9,40,100
06/05/2025 21:00,30,70.28,22.3,0,27,15.3,291,15.6,9,40,98
06/05/2025 22:00,30,70.28,16.6,0,27,15.9,301,16.6,10.1,37,97
06/05/2025 23:00,28.6,77.15,13.3,0,29.3,17.2,318,18.7,12.1,34,95
07/05/2025 0:00,29,74.46,11.2,0,23.1,16.6,359,22.5,13.9,25,94
07/05/2025 1:00,29,74.46,13,0,27,17.8,447,21.1,18,29,92
07/05/2025 2:00,29,71.8,10.4,0,38.1,19.4,560,19,23.9,36,90
07/05/2025 3:00,29,70.1,9.4,0,54.8,20.1,647,16.7,29.4,51,87
07/05/2025 4:00,29,65.97,9.4,0,78.2,23.1,700,14.2,34.7,79,85
07/05/2025 5:00,29,70.56,8.2,0,99.4,29.3,727,11.4,39.6,114,83
07/05/2025 6:00,29,70.1,3.6,0,116.4,37.5,701,9.1,42.1,143,82
07/05/2025 7:00,29,74.46,0,0,117.6,41.3,579,7.1,40.7,164,81
07/05/2025 8:00,30,68.26,4.6,0,101.3,38.1,405,5.6,36.8,178,81
07/05/2025 9:00,31,58.8,7.6,0,81.7,33.6,282,5.1,32.3,178,81
07/05/2025 10:00,33,49.39,7.6,0,67.3,27.3,264,6.2,27.1,154,80
07/05/2025 11:00,35,44.47,13,0,61.9,23.2,298,8.3,21.2,115,92
07/05/2025 12:00,35,44.17,14.8,0,50.6,18.8,325,10.2,17.9,87,106
07/05/2025 13:00,36,39.29,22.3,0,46,16.6,325,13,16.1,73,108
07/05/2025 14:00,35.8,43.26,20.8,0,40.7,15.4,317,16.9,13.7,53,99
07/05/2025 15:00,36,39.29,22.3,0,37.4,15.4,306,20.7,12.1,38,80
07/05/2025 16:00,34,46.69,24.1,0,36.1,15.8,290,24,12.3,31,72
07/05/2025 17:00,32.6,55.71,21.8,0,35.7,16.5,271,27.2,13.4,28,71
07/05/2025 18:00,32,55.55,18.4,0,34.9,18.7,253,30.3,14.1,25,71
07/05/2025 19:00,30,62.27,14.8,0,36.7,21.8,235,33.9,14,20,71
07/05/2025 20:00,30,69.57,16.9,0,38,23.7,219,37.4,13.6,16,71
07/05/2025 21:00,29,70.1,13,0,37,22.8,211,38.5,13.1,14,72
07/05/2025 22:00,29,74.46,14.8,0,35,21,210,35.7,12.2,15,73
07/05/2025 23:00,29.2,78.71,12.2,0,34.3,19.4,218,30.5,11.3,18,73
08/05/2025 0:00,29,79.05,11.2,0,41.9,24.1,244,38.3,14.4,12,74
08/05/2025 1:00,29,79.05,13,0,39.6,23.2,311,31.4,16,21,74
08/05/2025 2:00,29,79.99,8.6,0,42.8,21.5,397,21.7,18.3,33,75
08/05/2025 3:00,29,79.05,13,0,47,19.3,445,13.8,20.1,47,75
08/05/2025 4:00,29,74.46,9.4,0,50.3,19.5,419,9.4,21.1,64,75
08/05/2025 5:00,28.2,79.89,7.1,0,51.3,20.8,356,6.7,21.6,83,74
08/05/2025 6:00,28,78.91,7.6,0,52.7,22.4,304,4.9,21.4,97,74
08/05/2025 7:00,28,78.91,5.4,0,52.7,22.5,279,3.6,20.1,104,72
08/05/2025 8:00,30,70.79,9.7,0,53.6,22,266,3.2,18.1,105,71
08/05/2025 9:00,31,62.49,14.8,0,52.2,21.3,269,3.4,16.8,104,69
08/05/2025 10:00,32,55.55,20.5,0,53,21.2,300,4.1,16.9,99,68
08/05/2025 11:00,33,52.85,15.5,0,53,21.1,347,5.5,17.6,92,68
08/05/2025 12:00,33,49.39,24.1,0,48.7,19.6,382,7.4,18.6,85,67
08/05/2025 13:00,34,46.69,16.6,0,50.9,19.6,396,11.1,18.8,72,68
08/05/2025 14:00,34.2,49.43,19.3,0,50.4,19.3,398,16.2,19,55,68
08/05/2025 15:00,34,46.69,20.5,0,50.9,19.7,387,20.7,18.9,41,68
08/05/2025 16:00,33,49.39,22.3,0,50.6,20.8,353,24,18.2,34,69
08/05/2025 17:00,33.2,52.9,19.3,0,52.5,22,306,26.6,17.1,31,69
08/05/2025 18:00,32,52.25,18.4,0,54,23.2,273,27.9,15.8,29,69
08/05/2025 19:00,31,58.8,18.4,0,56.1,24,264,27.2,14.2,29,70
08/05/2025 20:00,30.2,68.3,13.3,0,58,24.5,268,25.1,12.4,30,70
08/05/2025 21:00,30,66.17,14.8,0,59,25.1,280,23.3,11.1,31,70
08/05/2025 22:00,30,70.28,13,0,59.8,25.5,296,22.6,10.3,29,70
08/05/2025 23:00,30,72.15,9.7,0,61.7,25.7,320,22.2,10,28,71
09/05/2025 0:00,30,70.28,11.2,0,66.1,30.2,354,30.4,15.6,18,71
09/05/2025 1:00,29,74.46,5.4,0,59.5,31.5,414,27.8,19.5,24,72
09/05/2025 2:00,29.2,75.92,1.4,0,63.3,31.4,484,24,24.8,34,73
09/05/2025 3:00,28,74.29,5.4,0,87.8,31.7,520,19.8,28.2,47,73
09/05/2025 4:00,28,78.91,0,0,91.5,30.4,493,14.9,28.1,67,75
