datetime,temp_C,humidity_%,windspeed_kph,precip_mm,pm10,pm2_5,co,no2,so2,o3,log_co,log_pm2_5,log_pm10,log_precip_mm,log_so2,log_no2,scaled_temp_C,scaled_humidity_%,scaled_windspeed_kph,scaled_log_pm2_5,scaled_log_pm10,scaled_log_precip_mm,scaled_log_co,scaled_log_no2,scaled_log_so2,scaled_o3,aqi_us,aqi_us_lag1,aqi_us_lag24,hour_sin,hour_cos,aqi_us_lag12,hour,day_of_week,is_weekend,log_pm2_5_scaled_windspeed_kph,scaled_temp_C_scaled_o3,scaled_temp_C_scaled_windspeed_kph
28/04/2025 11:00,35.8,37.59,15.8,0,49.6,22.1,278,7.9,11.4,115,5.631211782,3.139832618,3.923951576,0,2.517696473,2.186051277,1.519992579,-1.445918084,-0.177429685,-0.124825423,-0.135093635,-0.109221172,-0.076184912,-0.476335998,-0.111492402,1.179665155,78,78,86,0.258819045,-0.965925826,83,11,0,0,-0.557099512,1.793082281,-0.269691804
28/04/2025 12:00,38,21.13,16.6,0,39.7,18.7,317,11.1,11.3,104,5.762051383,2.980618636,3.706228092,0,2.509599262,2.493205453,2.21302646,-2.369224141,-0.08078864,-0.577417063,-0.509259009,-0.109221172,0.234754065,0.021820743,-0.135699285,0.834636902,77,78,85,1.22E-16,-1,82,12,0,0,-0.240800126,1.847073549,-0.178787398
28/04/2025 13:00,38,33.1,22.3,0,34.3,18,390,16.1,10.9,91,5.96870756,2.944438979,3.563882964,0,2.4765384,2.839078464,2.21302646,-1.697779821,0.607778809,-0.680263622,-0.75388406,-0.109221172,0.725870364,0.582773469,-0.234535847,0.426876239,77,77,85,-0.258819045,-0.965925826,82,13,0,0,1.789567616,0.944688412,1.345030586
28/04/2025 14:00,36.8,38.14,27.5,0,32.4,18.5,479,22.9,10.4,74,6.173786104,2.970414466,3.5085559,0,2.433613355,3.173878459,1.835007979,-1.415066423,1.235945605,-0.606424077,-0.848965543,-0.109221172,1.213237433,1.12576747,-0.362861715,-0.106349243,76,77,85,-0.5,-0.866025404,81,14,0,0,3.671270704,-0.195151709,2.267970047
28/04/2025 15:00,37,34.95,18.4,0,32,18.5,540,27.5,10,62,6.293419279,2.970414466,3.496507561,0,2.397895273,3.349904087,1.898011059,-1.594006054,0.136653713,-0.606424077,-0.869671031,-0.109221172,1.497544453,1.411253914,-0.469642127,-0.482743701,75,76,84,-0.707106781,-0.707106781,81,15,0,0,0.405918166,-0.916252883,0.259370259
28/04/2025 16:00,36,39.29,27.7,0,31.4,18.6,561,28.2,9.8,59,6.33150185,2.975529566,3.478158423,0,2.379546134,3.374168709,1.582995659,-1.350558406,1.260105866,-0.591883571,-0.901204664,-0.109221172,1.588047295,1.450607392,-0.524497495,-0.576842315,74,75,84,-0.866025404,-0.5,80,16,0,0,3.749482261,-0.913138881,1.994742116
28/04/2025 17:00,35.6,39.75,24,0,31.1,18.7,554,26.7,9.7,61,6.318968114,2.980618636,3.46885603,0,2.370243741,3.321432413,1.456989498,-1.324755199,0.813141031,-0.577417063,-0.917191149,-0.109221172,1.558260999,1.365077246,-0.552307312,-0.514109906,73,74,85,-0.965925826,-0.258819045,80,17,0,0,2.423663311,-0.749052734,1.184737943
28/04/2025 18:00,34,41.25,22.3,0,30.6,18.5,513,24.2,9.3,65,6.242223265,2.970414466,3.453157121,0,2.332143895,3.226843995,0.952964858,-1.240614307,0.607778809,-0.606424077,-0.944170271,-0.109221172,1.375877649,1.211669407,-0.666208086,-0.388645086,73,73,85,-1,-1.84E-16,79,18,0,0,1.805354966,-0.370365109,0.579191846
28/04/2025 19:00,32,49.13,20.5,0,28.8,17.5,411,20.6,8.4,69,6.021023349,2.917770732,3.394508394,0,2.240709689,3.072693315,0.322934057,-0.798594153,0.390336457,-0.756072452,-1.044960147,-0.109221172,0.850198304,0.961660758,-0.939553727,-0.263180267,72,73,84,-0.965925826,0.258819045,79,19,0,0,1.13891229,-0.084989871,0.126052936
28/04/2025 20:00,31,55.01,16.9,0,26,15.7,276,16,7.4,75,5.624017506,2.815408719,3.295836866,0,2.128231706,2.833213344,0.007918656,-0.468761855,-0.044548247,-1.047053123,-1.214530596,-0.109221172,-0.093282035,0.573261149,-1.27581045,-0.074983038,71,72,84,-0.866025404,0.5,79,20,0,0,-0.125421523,-0.000593765,-0.000352762
28/04/2025 21:00,30,58.57,14.8,0,22.7,13.8,178,12.1,6.5,80,5.187385806,2.694627181,3.165475048,0,2.014903021,2.57261223,-0.307096744,-0.269067471,-0.298230992,-1.390394292,-1.438561912,-0.109221172,-1.13093282,0.1506063,-1.614610375,0.081847986,70,71,84,-0.707106781,0.707106781,78,21,0,0,-0.803621337,-0.02513525,0.091585767
28/04/2025 22:00,30,58.57,13,0,19.3,12,143,9.1,6,84,4.9698133,2.564949357,3.010620886,0,1.945910149,2.312535424,-0.307096744,-0.269067471,-0.515673344,-1.759024598,-1.704684172,-0.109221172,-1.647991663,-0.271198202,-1.820866889,0.207312805,69,70,84,-0.5,0.866025404,78,22,0,0,-1.322676012,-0.063665087,0.158361605
28/04/2025 23:00,29.8,62.18,5.7,0,15.9,10.4,146,6.9,5.7,87,4.990432587,2.433613355,2.827313622,0,1.902107526,2.066862759,-0.370099824,-0.06656839,-1.397522884,-2.132368546,-2.019704076,-0.109221172,-1.598990137,-0.669641407,-1.951816306,0.30141142,68,69,83,-0.258819045,0.965925826,78,23,0,0,-3.401030354,-0.111552313,0.517222973
29/04/2025 0:00,29,58.34,7.6,0,11,8.8,188,6.9,5.9,88,5.241747015,2.282382386,2.48490665,0,1.931521412,2.066862759,-0.622112145,-0.281969075,-1.168000401,-2.562267176,-2.60814236,-0.109221172,-1.00174396,-0.669641407,-1.863882505,0.332777625,67,68,82,0,1,77,0,1,0,-2.665823542,-0.207025002,0.726627235
29/04/2025 1:00,29,62.05,11.2,0,10.2,8.1,306,11.7,6.7,84,5.726847748,2.208274414,2.415913778,0,2.041220329,2.541601993,-0.622112145,-0.073860601,-0.733115696,-2.772931141,-2.726709007,-0.109221172,0.151092985,0.100312475,-1.535933894,0.207312805,66,67,82,0.258819045,0.965925826,77,1,1,0,-1.618920634,-0.128971814,0.456080178
29/04/2025 2:00,27.6,70.01,7.6,0,11.6,9.6,463,18.2,7.9,80,6.139884552,2.360854001,2.533696814,0,2.186051277,2.954910279,-1.063133705,0.372647067,-1.168000401,-2.339198845,-2.524294767,-0.109221172,1.132670741,0.770634825,-1.102956894,0.081847986,65,66,81,0.5,0.866025404,76,2,1,0,-2.75747842,-0.087015353,1.241740594
29/04/2025 3:00,27,69.73,5.4,0,15.1,12.6,545,21.4,9,82,6.302618976,2.610069793,2.778819272,0,2.302585093,3.109060959,-1.252142945,0.356940767,-1.433763276,-1.630762421,-2.103043302,-0.109221172,1.519407439,1.020643473,-0.754575122,0.144580396,64,65,81,0.707106781,0.707106781,75,3,1,0,-3.742222217,-0.181035323,1.795276571
29/04/2025 4:00,27,61.6,5.4,0,20.4,13.6,476,18.1,10.1,96,6.167516491,2.681021529,3.063390922,0,2.406945108,2.949688335,-1.252142945,-0.099102869,-1.433763276,-1.429070571,-1.613997031,-0.109221172,1.198337761,0.762165636,-0.442587339,0.583707263,64,64,80,0.866025404,0.5,74,4,1,0,-3.84395021,-0.730884931,1.795276571
29/04/2025 5:00,28.4,60.53,6.3,0,27.9,15,333,11.6,11.1,117,5.811140993,2.772588722,3.363841595,0,2.493205453,2.533696814,-0.811121385,-0.159123372,-1.3250421,-1.16877593,-1.097662106,-0.109221172,0.351415024,0.087491492,-0.184709132,1.242397565,63,64,80,0.965925826,0.258819045,73,5,1,0,-3.673796783,-1.007735234,1.074769983
29/04/2025 6:00,27,61.6,11.2,0,27.8,14.8,225,6.5,11.7,131,5.420534999,2.76000994,3.360375387,0,2.541601993,2.014903021,-1.252142945,-0.099102869,-0.733115696,-1.204533164,-1.103618905,-0.109221172,-0.576856138,-0.753912096,-0.040026041,1.681524432,62,63,79,1,6.12E-17,73,6,1,0,-2.023406608,-2.105508954,0.917965647
29/04/2025 7:00,30,55.07,11.2,0,23.3,13.7,200,4.7,11.5,133,5.303304908,2.687847494,3.19047635,0,2.525728644,1.740466175,-0.307096744,-0.46539622,-0.733115696,-1.409666655,-1.395596305,-0.109221172,-0.855452255,-1.19900637,-0.087479954,1.744256842,61,62,79,0.965925826,-0.258819045,72,7,1,0,-1.970503186,-0.535655597,0.225137443
29/04/2025 8:00,32.4,47.78,15.8,0,19.5,12.4,211,4.4,10.8,128,5.356586275,2.595254707,3.020424886,0,2.468099531,1.686398954,0.448940217,-0.874320956,-0.177429685,-1.672876713,-1.687835657,-0.109221172,-0.72882963,-1.286695071,-0.259764129,1.587425818,60,61,79,0.866025404,-0.5,71,8,1,0,-0.460475225,0.712659291,-0.079655321
29/04/2025 9:00,33,43.63,14.8,0,18.1,12.1,231,4.8,10.3,122,5.446737372,2.57261223,2.949688335,0,2.424802726,1.757857918,0.637949457,-1.107110758,-0.298230992,-1.737241636,-1.809398878,-0.109221172,-0.514586467,-1.170799643,-0.389201389,1.399228589,58,60,78,0.707106781,-0.707106781,70,9,1,0,-0.767232697,0.892637119,-0.190256299
29/04/2025 10:00,35,32.29,14.8,0,17.3,11.8,251,5.8,10.1,115,5.529429088,2.549445171,2.90690106,0,2.406945108,1.916922612,1.267980258,-1.743215903,-0.298230992,-1.80309777,-1.882930298,-0.109221172,-0.318070448,-0.91282122,-0.442587339,1.179665155,57,58,78,0.5,-0.866025404,69,10,1,0,-0.760323562,1.495792128,-0.37815101
29/04/2025 11:00,37,24,24.8,0,17.1,11.9,278,7.6,10,106,5.631211782,2.557227311,2.895911938,0,2.397895273,2.151762203,1.898011059,-2.208234567,0.909782076,-1.78097577,-1.901815485,-0.109221172,-0.076184912,-0.531947592,-0.469642127,0.897369311,63,57,78,0.258819045,-0.965925826,68,11,1,0,2.326519572,1.703216876,1.726776442
29/04/2025 12:00,39,17.53,33.5,0,16.8,11.8,311,9.8,9.5,95,5.743003188,2.549445171,2.879198457,0,2.351375257,2.379546134,2.52804186,-2.571162282,1.960753446,-1.80309777,-1.930538183,-0.109221172,0.189486224,-0.162517157,-0.608715282,0.552341058,68,63,77,1.22E-16,-1,67,12,1,0,4.998833404,1.396341316,4.956866789
29/04/2025 13:00,39,25.95,35.3,0,19.5,14,352,13.4,9.3,85,5.866468057,2.708050201,3.020424886,0,2.332143895,2.667228207,2.52804186,-2.098851407,2.178195798,-1.352237174,-1.687835657,-0.109221172,0.482899227,0.304058834,-0.666208086,0.23867901,68,68,77,-0.258819045,-0.965925826,66,13,1,0,5.898663569,0.603390528,5.506570157
29/04/2025 14:00,38.4,26.98,30.2,0,22.1,15.9,398,18.3,8.9,72,5.988961417,2.827313622,3.139832618,0,2.292534757,2.960105096,2.33903262,-2.041074661,1.562109133,-1.013211501,-1.48262932,-0.109221172,0.774003448,0.779060017,-0.78462094,-0.169081653,61,68,76,-0.5,-0.866025404,65,14,1,0,4.416572431,-0.395487502,3.653824218
29/04/2025 15:00,38,25.69,35.3,0,23.9,16.9,433,21.5,8.6,62,6.073044534,2.884800713,3.214867803,0,2.261763098,3.113515309,2.21302646,-2.113435829,2.178195798,-0.849795094,-1.353678745,-0.109221172,0.973826119,1.027867743,-0.876613851,-0.482743701,54,61,75,-0.707106781,-0.707106781,64,15,1,0,6.283660791,-1.068324584,4.820404936
29/04/2025 16:00,38,27.39,33.5,0,24.8,17.2,458,21.6,8.4,59,6.12905021,2.901421594,3.250374492,0,2.240709689,3.117949906,2.21302646,-2.018076151,1.960753446,-0.802547536,-1.292659267,-0.109221172,1.106923037,1.035059976,-0.939553727,-0.576842315,54,54,74,-0.866025404,-0.5,64,16,1,0,5.688972389,-1.276567306,4.339199258
29/04/2025 17:00,36,32.19,28.6,0,25.2,17.3,471,20,8.3,60,6.156978986,2.90690106,3.265759411,0,2.2300144,3.044522438,1.582995659,-1.748825296,1.368827042,-0.786971263,-1.266219749,-0.109221172,1.173295487,0.915971937,-0.971527654,-0.545476111,53,54,73,-0.965925826,-0.258819045,63,17,1,0,3.979044779,-0.863486316,2.166847265
29/04/2025 18:00,34,36.38,31.7,0,25.2,17.3,452,17.9,8.1,61,6.115892125,2.90690106,3.265759411,0,2.208274414,2.939161922,0.952964858,-1.513791737,1.743311093,-0.786971263,-1.266219749,-0.109221172,1.075652983,0.745093416,-1.036520077,-0.514109906,53,53,73,-1,-1.84E-16,62,18,1,0,5.067632864,-0.489928674,1.661314208
29/04/2025 19:00,32,46.17,27.7,0,24.6,16.9,373,15.6,7.6,63,5.924255797,2.884800713,3.242592351,0,2.151762203,2.809402695,0.322934057,-0.96463218,1.260105866,-0.849795094,-1.306033145,-0.109221172,0.620231203,0.534643946,-1.205465235,-0.451377496,53,53,72,-0.965925826,0.258819045,61,19,1,0,3.635154301,-0.145765166,0.4069311
29/04/2025 20:00,31,51.72,21.8,0,23.1,15.9,261,12.8,7,65,5.568344504,2.827313622,3.18221184,0,2.079441542,2.624668592,0.007918656,-0.653310879,0.547378156,-1.013211501,-1.409799152,-0.109221172,-0.225588358,0.235033698,-1.42167029,-0.388645086,53,53,71,-0.866025404,0.5,60,20,1,0,1.547609717,-0.003077547,0.004334499
29/04/2025 21:00,31,48.87,14.8,0,20.9,14.5,180,10.3,6.5,67,5.198497031,2.740840024,3.086486637,0,2.014903021,2.424802726,0.007918656,-0.813178574,-0.298230992,-1.259026769,-1.574306242,-0.109221172,-1.104527106,-0.089117939,-1.614610375,-0.325912677,53,53,70,-0.707106781,0.707106781,58,21,1,0,-0.817403439,-0.00258079,-0.002361589
29/04/2025 22:00,30,55.07,16.6,0,19.1,13.2,148,8,6.2,69,5.003946306,2.653241965,3.000719815,0,1.974081026,2.197224577,-0.307096744,-0.46539622,-0.08078864,-1.508038501,-1.721699506,-0.109221172,-1.566874921,-0.458214626,-1.736649103,-0.263180267,53,53,69,-0.5,0.866025404,57,22,1,0,-0.21435181,0.080821803,0.024809928
29/04/2025 23:00,30,57.83,11.2,0,18,12.3,146,5.9,6,70,4.990432587,2.587764035,2.944438979,0,1.945910149,1.931521412,-0.307096744,-0.310576978,-0.733115696,-1.694170165,-1.818420079,-0.109221172,-1.598990137,-0.889144217,-1.820866889,-0.231814062,53,53,68,-0.258819045,0.965925826,63,23,1,0,-1.897130432,0.071189344,0.225137443
30/04/2025 0:00,29,58.34,13,0,19.3,11.6,181,5.5,6,71,5.204006687,2.533696814,3.010620886,0,1.945910149,1.871802177,-0.622112145,-0.281969075,-0.515673344,-1.847865036,-1.704684172,-0.109221172,-1.091433465,-0.985999613,-1.820866889,-0.200447858,54,53,67,0,1,68,0,2,0,-1.306559909,0.124701047,0.32080665
30/04/2025 1:00,29,58.34,7.6,0,18.9,11.9,289,9.1,6.8,69,5.669880923,2.557227311,2.990719732,0,2.054123734,2.312535424,-0.622112145,-0.281969075,-1.168000401,-1.78097577,-1.738884997,-0.109221172,0.015711907,-0.271198202,-1.497358731,-0.263180267,54,54,66,0.258819045,0.965925826,68,1,2,0,-2.986842525,0.16372764,0.726627235
30/04/2025 2:00,29.2,62.05,13.7,0,21.6,13.9,433,13.9,7.9,66,6.073044534,2.701361213,3.117949906,0,2.186051277,2.701361213,-0.559109064,-0.073860601,-0.431112429,-1.37125171,-1.52023552,-0.109221172,0.973826119,0.359417311,-1.102956894,-0.357278882,54,54,65,0.5,0.866025404,61,2,2,0,-1.164590394,0.199757861,0.241038867
30/04/2025 3:00,29,58.34,13,0,26.1,16.4,510,16.4,9,69,6.23636959,2.856470206,3.299533728,0,2.302585093,2.856470206,-0.622112145,-0.281969075,-0.515673344,-0.930329168,-1.208177411,-0.109221172,1.36196645,0.610980196,-0.754575122,-0.263180267,54,54,64,0.707106781,0.707106781,54,3,2,0,-1.473005543,0.16372764,0.32080665
30/04/2025 4:00,29,54.82,14.8,0,30.2,17.1,451,14.4,10.3,84,6.11368218,2.895911938,3.440418095,0,2.424802726,2.734367509,-0.622112145,-0.479419702,-0.298230992,-0.818209629,-0.966062729,-0.109221172,1.07040107,0.412948437,-0.389201389,0.207312805,55,54,64,0.866025404,0.5,54,4,2,0,-0.86365069,-0.128971814,0.185533122
30/04/2025 5:00,29.2,56.24,14.8,0,33.8,17.5,325,10.1,11.7,105,5.786897381,2.917770732,3.549617387,0,2.541601993,2.406945108,-0.559109064,-0.399766324,-0.298230992,-0.756072452,-0.778399951,-0.109221172,0.293800328,-0.118080242,-0.040026041,0.866003107,55,55,63,0.965925826,0.258819045,53,5,2,0,-0.87016966,-0.484190187,0.166743651
30/04/2025 6:00,28,58.1,9.4,0,37.4,17.5,231,6.7,12.5,120,5.446737372,2.917770732,3.64805746,0,2.602689685,2.041220329,-0.937127545,-0.295431617,-0.950558049,-0.756072452,-0.609227264,-0.109221172,-0.514586467,-0.711229478,0.142597673,1.336496179,55,55,62,1,6.12E-17,53,6,2,0,-2.773510454,-1.252467383,0.890794131
30/04/2025 7:00,29,62.05,13,0,38,17.2,210,5.3,12.1,123,5.351858133,2.901421594,3.663561646,0,2.57261223,1.840549633,-0.622112145,-0.073860601,-0.515673344,-0.802547536,-0.58258278,-0.109221172,-0.74006601,-1.036686423,0.052680107,1.430594794,56,55,61,0.965925826,-0.258819045,53,7,2,0,-1.496185776,-0.889990396,0.32080665
30/04/2025 8:00,30,61.19,13.7,0,36.7,16.5,221,4.7,11.1,119,5.402677382,2.862200881,3.629660094,0,2.493205453,1.740466175,-0.307096744,-0.122101379,-0.431112429,-0.914038793,-0.640843775,-0.109221172,-0.619294584,-1.19900637,-0.184709132,1.305129974,56,56,60,0.866025404,-0.5,53,8,2,0,-1.233930374,-0.400801166,0.132393223
30/04/2025 9:00,33,43.63,16.6,0,32,15.5,237,4.8,10.3,113,5.472270674,2.803360381,3.496507561,0,2.424802726,1.757857918,0.637949457,-1.107110758,-0.08078864,-1.081302485,-0.869671031,-0.109221172,-0.453906836,-1.170799643,-0.389201389,1.116932745,56,56,58,0.707106781,-0.707106781,53,9,2,0,-0.226479673,0.712546638,-0.051539069
30/04/2025 10:00,35,34.41,18.4,0,27.5,14.6,252,5.5,9.9,106,5.533389489,2.747270914,3.349904087,0,2.388762789,1.871802177,1.267980258,-1.624296775,0.136653713,-1.240745917,-1.121614197,-0.109221172,-0.308658595,-0.985999613,-0.496943994,0.897369311,57,56,57,0.5,-0.866025404,53,10,2,0,0.375424771,1.13784657,0.17327421
30/04/2025 11:00,36.8,26.9,24.8,0,24.5,14.1,273,6.9,9.7,97,5.613128106,2.714694744,3.238678452,0,2.370243741,2.066862759,1.835007979,-2.045562176,0.909782076,-1.33334898,-1.312759317,-0.109221172,-0.119160583,-0.669641407,-0.552307312,0.615073468,57,57,63,0.258819045,-0.965925826,53,11,2,0,2.46978062,1.128664721,1.669457369
30/04/2025 12:00,38,24.08,29.5,0,18.5,10.8,296,8.9,9.1,88,5.693732139,2.468099531,2.970414466,0,2.312535424,2.292534757,2.21302646,-2.203747053,1.477548218,-2.034335981,-1.773780303,-0.109221172,0.072394079,-0.303636202,-0.724828273,0.332777625,57,57,68,1.22E-16,-1,54,12,2,0,3.646736064,0.736445689,3.269853302
30/04/2025 13:00,39,25.95,25.9,0,16.5,11.6,326,12,9,81,5.789960171,2.533696814,2.862200881,0,2.302585093,2.564949357,2.52804186,-2.098851407,1.042663514,-1.847865036,-1.959749109,-0.109221172,0.301079016,0.138178302,-0.754575122,0.113214191,57,57,68,-0.258819045,-0.965925826,54,13,2,0,2.641793223,0.286210214,2.635897009
30/04/2025 14:00,38.2,29.28,26.7,0,17.8,13.5,359,16.3,8.9,71,5.886104031,2.674148649,2.93385687,0,2.292534757,2.850706502,2.27602954,-1.912058627,1.139304559,-1.448607848,-1.836605802,-0.109221172,0.52956392,0.601632355,-0.78462094,-0.200447858,57,57,61,-0.5,-0.866025404,54,14,2,0,3.046669747,-0.456225246,2.593090831
30/04/2025 15:00,39,22.82,33.5,0,19.2,14.2,374,19.2,8.8,64,5.926926026,2.721295428,3.005682604,0,2.282382386,3.005682604,2.52804186,-2.274425402,1.960753446,-1.314585462,-1.71317078,-0.109221172,0.626576974,0.852979712,-0.814971797,-0.420011291,56,57,54,-0.707106781,-0.707106781,54,15,2,0,5.335789388,-1.061806125,4.956866789
30/04/2025 16:00,37,27.13,27.7,0,20.1,14.5,363,19.5,8.8,62,5.897153868,2.740840024,3.04927304,0,2.282382386,3.020424886,1.898011059,-2.032660572,1.260105866,-1.259026769,-1.638259101,-0.109221172,0.555823743,0.876889422,-0.814971797,-0.482743701,56,56,54,-0.866025404,-0.5,55,16,2,0,3.453748592,-0.916252883,2.391694869
30/04/2025 17:00,34,40.79,22.3,0,20.7,14.8,335,18.3,8.9,63,5.81711116,2.76000994,3.077312261,0,2.292534757,2.960105096,0.952964858,-1.266417514,0.607778809,-1.204533164,-1.590072726,-0.109221172,0.365603065,0.779060017,-0.78462094,-0.451377496,56,56,53,-0.965925826,-0.258819045,55,17,2,0,1.677475554,-0.430146891,0.579191846
30/04/2025 18:00,33,46.43,29.5,0,21.7,15.5,300,16.6,8.8,65,5.707110265,2.803360381,3.122364924,0,2.282382386,2.867898902,0.637949457,-0.950047759,1.477548218,-1.081302485,-1.512648158,-0.109221172,0.104187058,0.629515779,-0.814971797,-0.388645086,56,56,53,-1,-1.84E-16,55,18,2,0,4.142100135,-0.247935922,0.942601083
30/04/2025 19:00,31,55.31,22.3,0,22.2,15.8,255,14.3,8.4,67,5.545177444,2.821378886,3.144152279,0,2.240709689,2.727852828,0.007918656,-0.451933677,0.607778809,-1.030081952,-1.475205832,-0.109221172,-0.280644638,0.402382629,-0.939553727,-0.325912677,56,56,53,-0.965925826,0.258819045,56,19,2,0,1.714774299,-0.00258079,0.004812791
30/04/2025 20:00,30.2,62.42,16.9,0,21.7,15.3,204,11.5,7.7,69,5.323009979,2.791165108,3.122364924,0,2.163323026,2.525728644,-0.244093664,-0.053105848,-0.044548247,-1.115969532,-1.512648158,-0.109221172,-0.808623354,0.074568349,-1.170903766,-0.263180267,56,56,53,-0.866025404,0.5,56,20,2,0,-0.124341513,0.064240636,0.010873945
30/04/2025 21:00,30,58.57,18.4,0,21.2,14.6,169,9.1,7.2,71,5.135798437,2.747270914,3.100092289,0,2.104134154,2.312535424,-0.307096744,-0.269067471,0.136653713,-1.240745917,-1.550924456,-0.109221172,-1.253529676,-0.271198202,-1.347850893,-0.200447858,55,56,53,-0.707106781,0.707106781,56,21,2,0,0.375424771,0.061556885,-0.04196591
30/04/2025 22:00,30,55.07,13,0,20.7,13.9,156,7.3,6.8,73,5.056245805,2.701361213,3.077312261,0,2.054123734,2.116255515,-0.307096744,-0.46539622,-0.515673344,-1.37125171,-1.590072726,-0.109221172,-1.442585694,-0.589533969,-1.497358731,-0.137715448,55,55,53,-0.5,0.866025404,57,22,2,0,-1.39301997,0.042291966,0.158361605
30/04/2025 23:00,30,57.83,15.8,0,20.4,13.4,158,6,6.4,74,5.068904202,2.667228207,3.063390922,0,2.00148,1.945910149,-0.307096744,-0.310576978,-0.177429685,-1.468280333,-1.613997031,-0.109221172,-1.412503143,-0.865807902,-1.654738946,-0.106349243,56,55,53,-0.258819045,0.965925826,57,23,2,0,-0.473245461,0.032659506,0.054488079
01/05/2025 0:00,29,58.34,20.5,0,19.7,13.2,185,6.4,6.5,74,5.225746674,2.653241965,3.0301337,0,2.014903021,2.00148,-0.622112145,-0.281969075,0.390336457,-1.508038501,-1.671150722,-0.109221172,-1.039768608,-0.775682167,-1.614610375,-0.106349243,56,56,54,0,1,57,0,3,0,1.035657068,0.066161156,-0.242833051
01/05/2025 1:00,29,58.34,16.6,0,20.3,13.2,261,8.8,7,73,5.568344504,2.653241965,3.058707073,0,2.079441542,2.282382386,-0.622112145,-0.281969075,-0.08078864,-1.508038501,-1.622046388,-0.109221172,-0.225588358,-0.320101784,-1.42167029,-0.137715448,56,56,54,0.258819045,0.965925826,57,1,3,0,-0.21435181,0.085674453,0.050259594
01/05/2025 2:00,29.2,63.01,14.8,0,21.8,14.5,360,11.9,7.7,72,5.888877958,2.740840024,3.126760536,0,2.163323026,2.557227311,-0.559109064,-0.02001043,-0.298230992,-1.259026769,-1.505094146,-0.109221172,0.536156129,0.125654333,-1.170903766,-0.169081653,56,56,54,0.5,0.866025404,57,2,3,0,-0.817403439,0.094535085,0.166743651
01/05/2025 3:00,29,65.97,11.2,0,24.9,16.4,414,13.3,8.5,75,6.02827852,2.856470206,3.254242969,0,2.251291799,2.660259537,-0.622112145,0.146027597,-0.733115696,-0.930329168,-1.286011155,-0.109221172,0.867440143,0.292756726,-0.907918155,-0.074983038,56,56,54,0.707106781,0.707106781,56,3,3,0,-2.094123143,0.046647859,0.456080178
01/05/2025 4:00,28,69.91,14.8,0,27.7,16.9,378,11.4,9.7,87,5.937536205,2.884800713,3.356897123,0,2.370243741,2.517696473,-0.937127545,0.367037674,-0.298230992,-0.849795094,-1.109596423,-0.109221172,0.651791957,0.061541404,-0.552307312,0.30141142,56,56,55,0.866025404,0.5,56,4,3,0,-0.860336978,-0.282460944,0.279480477
01/05/2025 5:00,28,76.64,8.6,0,30.6,17.2,297,7.8,11.1,102,5.697093487,2.901421594,3.453157121,0,2.493205453,2.174751721,-0.937127545,0.744549811,-1.047199094,-0.802547536,-0.944170271,-0.109221172,0.080382287,-0.494662136,-0.184709132,0.771904492,56,56,55,0.965925826,0.258819045,56,5,3,0,-3.038366065,-0.723372962,0.981359116
01/05/2025 6:00,27,83.67,11.2,0,33.1,17.3,235,5,11.8,113,5.463831805,2.90690106,3.529297384,0,2.549445171,1.791759469,-1.252142945,1.138890125,-0.733115696,-0.786971263,-0.813320581,-0.109221172,-0.473961721,-1.115816551,-0.016578598,1.116932745,56,56,55,1,6.12E-17,56,6,3,0,-2.131094794,-1.398559457,0.917965647
01/05/2025 7:00,28,78.91,18.4,0,32.1,16.7,219,3.9,11.4,115,5.393627546,2.87356464,3.499533282,0,2.517696473,1.589235205,-0.937127545,0.871883027,0.136653713,-0.88173546,-0.864471225,-0.109221172,-0.640801426,-1.444279699,-0.111492402,1.179665155,56,56,56,0.965925826,-0.258819045,56,7,3,0,0.392683278,-1.105496711,-0.128061959
01/05/2025 8:00,29.2,74.5,14.4,0,29.8,15.8,222,3.5,10.3,112,5.407171771,2.821378886,3.42751469,0,2.424802726,1.504077397,-0.559109064,0.624508804,-0.346551515,-1.030081952,-0.988237679,-0.109221172,-0.608613713,-1.582392541,-0.389201389,1.08556654,56,56,56,0.866025404,-0.5,56,8,3,0,-0.977753127,-0.606950092,0.193760093
01/05/2025 9:00,31,66.37,20.5,0,27.6,15.1,232,3.8,9.5,107,5.451038454,2.778819272,3.353406718,0,2.351375257,1.568615918,0.007918656,0.168465168,0.390336457,-1.151064579,-1.115594805,-0.109221172,-0.50436499,-1.477721005,-0.608715282,0.928735516,56,56,56,0.707106781,-0.707106781,55,9,3,0,1.084674469,0.007354337,0.00309094
01/05/2025 10:00,33,75.1,24.1,0,26.2,14.8,244,4.6,9.3,102,5.501258211,2.76000994,3.303216973,0,2.332143895,1.722766598,0.637949457,0.658165161,0.825221162,-1.204533164,-1.201847626,-0.109221172,-0.38501825,-1.227712357,-0.666208086,0.771904492,56,56,57,0.5,-0.866025404,55,10,3,0,2.27761861,0.492436052,0.526449392
01/05/2025 11:00,33.6,53,26.7,0,25.6,14.7,261,6,9.4,95,5.568344504,2.753660712,3.280911216,0,2.341805806,1.945910149,0.826958698,-0.581510651,1.139304559,-1.222581877,-1.240180845,-0.109221172,-0.225588358,-0.865807902,-0.637323478,0.552341058,56,56,57,0.258819045,-0.965925826,56,11,3,0,3.137258203,0.456763242,0.942157815
